Identyfikator Produktu (ID)|Indeks produktu|Atrybut (Nazwa:Typ:Pozycja)*|Wartość (Wartość:Pozycja)*|Identyfikator dostawcy|Indeks|kod EAN13|Kod kreskowy UPC|MPN|Koszt własny|Wpływ na cenę|Podatek ekologiczny|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Wpływ na wagę|Domyślny (0 = Nie, 1 = Tak)|Data dostępności kombinacji|Wybierz z pośród zdjęć produktów wg pozycji (1,2,3...)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn
24|24|Gwarancja (W latach):radio:0|2:0||24-2|||||95.90|0|500|1||0|0|0||1|||0|0|0|0
24|24|Gwarancja (W latach):radio:0|3:0||24-3|||||143.85|0|500|1||0|0|0||1|||0|0|0|0
25|25|Gwarancja (W latach):radio:0|1:0||25-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
25|25|Gwarancja (W latach):radio:0|2:0||25-2|||||119.90|0|500|1||0|0|0||1|||0|0|0|0
25|25|Gwarancja (W latach):radio:0|3:0||25-3|||||179.85|0|500|1||0|0|0||1|||0|0|0|0
26|26|Gwarancja (W latach):radio:0|1:0||26-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
26|26|Gwarancja (W latach):radio:0|2:0||26-2|||||339.90|0|500|1||0|0|0||1|||0|0|0|0
26|26|Gwarancja (W latach):radio:0|3:0||26-3|||||509.85|0|500|1||0|0|0||1|||0|0|0|0
27|27|Gwarancja (W latach):radio:0|1:0||27-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
27|27|Gwarancja (W latach):radio:0|2:0||27-2|||||299.90|0|500|1||0|0|0||1|||0|0|0|0
27|27|Gwarancja (W latach):radio:0|3:0||27-3|||||449.85|0|500|1||0|0|0||1|||0|0|0|0
28|28|Gwarancja (W latach):radio:0|1:0||28-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
28|28|Gwarancja (W latach):radio:0|2:0||28-2|||||129.90|0|500|1||0|0|0||1|||0|0|0|0
28|28|Gwarancja (W latach):radio:0|3:0||28-3|||||194.85|0|500|1||0|0|0||1|||0|0|0|0
29|29|Gwarancja (W latach):radio:0|1:0||29-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
29|29|Gwarancja (W latach):radio:0|2:0||29-2|||||94.90|0|500|1||0|0|0||1|||0|0|0|0
29|29|Gwarancja (W latach):radio:0|3:0||29-3|||||142.35|0|500|1||0|0|0||1|||0|0|0|0
30|30|Gwarancja (W latach):radio:0|1:0||30-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
30|30|Gwarancja (W latach):radio:0|2:0||30-2|||||79.90|0|500|1||0|0|0||1|||0|0|0|0
30|30|Gwarancja (W latach):radio:0|3:0||30-3|||||119.85|0|500|1||0|0|0||1|||0|0|0|0
31|31|Gwarancja (W latach):radio:0|1:0||31-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
31|31|Gwarancja (W latach):radio:0|2:0||31-2|||||118.80|0|500|1||0|0|0||1|||0|0|0|0
31|31|Gwarancja (W latach):radio:0|3:0||31-3|||||178.20|0|500|1||0|0|0||1|||0|0|0|0
32|32|Gwarancja (W latach):radio:0|1:0||32-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
32|32|Gwarancja (W latach):radio:0|2:0||32-2|||||189.90|0|500|1||0|0|0||1|||0|0|0|0
32|32|Gwarancja (W latach):radio:0|3:0||32-3|||||284.85|0|500|1||0|0|0||1|||0|0|0|0
33|33|Gwarancja (W latach):radio:0|1:0||33-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
33|33|Gwarancja (W latach):radio:0|2:0||33-2|||||169.90|0|500|1||0|0|0||1|||0|0|0|0
33|33|Gwarancja (W latach):radio:0|3:0||33-3|||||254.85|0|500|1||0|0|0||1|||0|0|0|0
34|34|Gwarancja (W latach):radio:0|1:0||34-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
34|34|Gwarancja (W latach):radio:0|2:0||34-2|||||89.90|0|500|1||0|0|0||1|||0|0|0|0
34|34|Gwarancja (W latach):radio:0|3:0||34-3|||||134.85|0|500|1||0|0|0||1|||0|0|0|0
35|35|Gwarancja (W latach):radio:0|1:0||35-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
35|35|Gwarancja (W latach):radio:0|2:0||35-2|||||69.90|0|500|1||0|0|0||1|||0|0|0|0
35|35|Gwarancja (W latach):radio:0|3:0||35-3|||||104.85|0|500|1||0|0|0||1|||0|0|0|0
36|36|Gwarancja (W latach):radio:0|1:0||36-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
36|36|Gwarancja (W latach):radio:0|2:0||36-2|||||149.90|0|500|1||0|0|0||1|||0|0|0|0
36|36|Gwarancja (W latach):radio:0|3:0||36-3|||||224.85|0|500|1||0|0|0||1|||0|0|0|0
37|37|Gwarancja (W latach):radio:0|1:0||37-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
37|37|Gwarancja (W latach):radio:0|2:0||37-2|||||74.80|0|500|1||0|0|0||1|||0|0|0|0
37|37|Gwarancja (W latach):radio:0|3:0||37-3|||||112.20|0|500|1||0|0|0||1|||0|0|0|0
38|38|Gwarancja (W latach):radio:0|1:0||38-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
38|38|Gwarancja (W latach):radio:0|2:0||38-2|||||78.80|0|500|1||0|0|0||1|||0|0|0|0
38|38|Gwarancja (W latach):radio:0|3:0||38-3|||||118.20|0|500|1||0|0|0||1|||0|0|0|0
39|39|Gwarancja (W latach):radio:0|1:0||39-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
39|39|Gwarancja (W latach):radio:0|2:0||39-2|||||109.90|0|500|1||0|0|0||1|||0|0|0|0
39|39|Gwarancja (W latach):radio:0|3:0||39-3|||||164.85|0|500|1||0|0|0||1|||0|0|0|0
40|40|Gwarancja (W latach):radio:0|1:0||40-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
40|40|Gwarancja (W latach):radio:0|2:0||40-2|||||159.90|0|500|1||0|0|0||1|||0|0|0|0
40|40|Gwarancja (W latach):radio:0|3:0||40-3|||||239.85|0|500|1||0|0|0||1|||0|0|0|0
41|41|Gwarancja (W latach):radio:0|1:0||41-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
41|41|Gwarancja (W latach):radio:0|2:0||41-2|||||159.90|0|500|1||0|0|0||1|||0|0|0|0
41|41|Gwarancja (W latach):radio:0|3:0||41-3|||||239.85|0|500|1||0|0|0||1|||0|0|0|0
42|42|Gwarancja (W latach):radio:0|1:0||42-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
42|42|Gwarancja (W latach):radio:0|2:0||42-2|||||649.50|0|500|1||0|0|0||1|||0|0|0|0
42|42|Gwarancja (W latach):radio:0|3:0||42-3|||||974.25|0|500|1||0|0|0||1|||0|0|0|0
43|43|Gwarancja (W latach):radio:0|1:0||43-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
43|43|Gwarancja (W latach):radio:0|2:0||43-2|||||649.50|0|500|1||0|0|0||1|||0|0|0|0
43|43|Gwarancja (W latach):radio:0|3:0||43-3|||||974.25|0|500|1||0|0|0||1|||0|0|0|0
44|44|Gwarancja (W latach):radio:0|1:0||44-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
44|44|Gwarancja (W latach):radio:0|2:0||44-2|||||1749.50|0|500|1||0|0|0||1|||0|0|0|0
44|44|Gwarancja (W latach):radio:0|3:0||44-3|||||2624.25|0|500|1||0|0|0||1|||0|0|0|0
45|45|Gwarancja (W latach):radio:0|1:0||45-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
45|45|Gwarancja (W latach):radio:0|2:0||45-2|||||799.90|0|500|1||0|0|0||1|||0|0|0|0
45|45|Gwarancja (W latach):radio:0|3:0||45-3|||||1199.85|0|500|1||0|0|0||1|||0|0|0|0
46|46|Gwarancja (W latach):radio:0|1:0||46-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
46|46|Gwarancja (W latach):radio:0|2:0||46-2|||||899.90|0|500|1||0|0|0||1|||0|0|0|0
46|46|Gwarancja (W latach):radio:0|3:0||46-3|||||1349.85|0|500|1||0|0|0||1|||0|0|0|0
47|47|Gwarancja (W latach):radio:0|1:0||47-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
47|47|Gwarancja (W latach):radio:0|2:0||47-2|||||199.90|0|500|1||0|0|0||1|||0|0|0|0
47|47|Gwarancja (W latach):radio:0|3:0||47-3|||||299.85|0|500|1||0|0|0||1|||0|0|0|0
48|48|Gwarancja (W latach):radio:0|1:0||48-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
48|48|Gwarancja (W latach):radio:0|2:0||48-2|||||79.90|0|500|1||0|0|0||1|||0|0|0|0
48|48|Gwarancja (W latach):radio:0|3:0||48-3|||||119.85|0|500|1||0|0|0||1|||0|0|0|0
49|49|Gwarancja (W latach):radio:0|1:0||49-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
49|49|Gwarancja (W latach):radio:0|2:0||49-2|||||79.90|0|500|1||0|0|0||1|||0|0|0|0
49|49|Gwarancja (W latach):radio:0|3:0||49-3|||||119.85|0|500|1||0|0|0||1|||0|0|0|0
50|50|Gwarancja (W latach):radio:0|1:0||50-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
50|50|Gwarancja (W latach):radio:0|2:0||50-2|||||19.90|0|500|1||0|0|0||1|||0|0|0|0
50|50|Gwarancja (W latach):radio:0|3:0||50-3|||||29.85|0|500|1||0|0|0||1|||0|0|0|0
51|51|Gwarancja (W latach):radio:0|1:0||51-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
51|51|Gwarancja (W latach):radio:0|2:0||51-2|||||9.90|0|500|1||0|0|0||1|||0|0|0|0
51|51|Gwarancja (W latach):radio:0|3:0||51-3|||||14.85|0|500|1||0|0|0||1|||0|0|0|0
52|52|Gwarancja (W latach):radio:0|1:0||52-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
52|52|Gwarancja (W latach):radio:0|2:0||52-2|||||34.90|0|500|1||0|0|0||1|||0|0|0|0
52|52|Gwarancja (W latach):radio:0|3:0||52-3|||||52.35|0|500|1||0|0|0||1|||0|0|0|0
53|53|Gwarancja (W latach):radio:0|1:0||53-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
53|53|Gwarancja (W latach):radio:0|2:0||53-2|||||99.90|0|500|1||0|0|0||1|||0|0|0|0
53|53|Gwarancja (W latach):radio:0|3:0||53-3|||||149.85|0|500|1||0|0|0||1|||0|0|0|0
54|54|Gwarancja (W latach):radio:0|1:0||54-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
54|54|Gwarancja (W latach):radio:0|2:0||54-2|||||499.90|0|500|1||0|0|0||1|||0|0|0|0
54|54|Gwarancja (W latach):radio:0|3:0||54-3|||||749.85|0|500|1||0|0|0||1|||0|0|0|0
55|55|Gwarancja (W latach):radio:0|1:0||55-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
55|55|Gwarancja (W latach):radio:0|2:0||55-2|||||1.00|0|500|1||0|0|0||1|||0|0|0|0
55|55|Gwarancja (W latach):radio:0|3:0||55-3|||||1.50|0|500|1||0|0|0||1|||0|0|0|0
56|56|Gwarancja (W latach):radio:0|1:0||56-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
56|56|Gwarancja (W latach):radio:0|2:0||56-2|||||7.00|0|500|1||0|0|0||1|||0|0|0|0
56|56|Gwarancja (W latach):radio:0|3:0||56-3|||||10.50|0|500|1||0|0|0||1|||0|0|0|0
57|57|Gwarancja (W latach):radio:0|1:0||57-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
57|57|Gwarancja (W latach):radio:0|2:0||57-2|||||4.00|0|500|1||0|0|0||1|||0|0|0|0
57|57|Gwarancja (W latach):radio:0|3:0||57-3|||||6.00|0|500|1||0|0|0||1|||0|0|0|0
58|58|Gwarancja (W latach):radio:0|1:0||58-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
58|58|Gwarancja (W latach):radio:0|2:0||58-2|||||389.90|0|500|1||0|0|0||1|||0|0|0|0
58|58|Gwarancja (W latach):radio:0|3:0||58-3|||||584.85|0|500|1||0|0|0||1|||0|0|0|0
59|59|Gwarancja (W latach):radio:0|1:0||59-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
59|59|Gwarancja (W latach):radio:0|2:0||59-2|||||6.00|0|500|1||0|0|0||1|||0|0|0|0
59|59|Gwarancja (W latach):radio:0|3:0||59-3|||||9.00|0|500|1||0|0|0||1|||0|0|0|0
60|60|Gwarancja (W latach):radio:0|1:0||60-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
60|60|Gwarancja (W latach):radio:0|2:0||60-2|||||339.90|0|500|1||0|0|0||1|||0|0|0|0
60|60|Gwarancja (W latach):radio:0|3:0||60-3|||||509.85|0|500|1||0|0|0||1|||0|0|0|0
61|61|Gwarancja (W latach):radio:0|1:0||61-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
61|61|Gwarancja (W latach):radio:0|2:0||61-2|||||29.90|0|500|1||0|0|0||1|||0|0|0|0
61|61|Gwarancja (W latach):radio:0|3:0||61-3|||||44.85|0|500|1||0|0|0||1|||0|0|0|0
62|62|Gwarancja (W latach):radio:0|1:0||62-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
62|62|Gwarancja (W latach):radio:0|2:0||62-2|||||149.90|0|500|1||0|0|0||1|||0|0|0|0
62|62|Gwarancja (W latach):radio:0|3:0||62-3|||||224.85|0|500|1||0|0|0||1|||0|0|0|0
63|63|Gwarancja (W latach):radio:0|1:0||63-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
63|63|Gwarancja (W latach):radio:0|2:0||63-2|||||69.90|0|500|1||0|0|0||1|||0|0|0|0
63|63|Gwarancja (W latach):radio:0|3:0||63-3|||||104.85|0|500|1||0|0|0||1|||0|0|0|0
64|64|Gwarancja (W latach):radio:0|1:0||64-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
64|64|Gwarancja (W latach):radio:0|2:0||64-2|||||49.90|0|500|1||0|0|0||1|||0|0|0|0
64|64|Gwarancja (W latach):radio:0|3:0||64-3|||||74.85|0|500|1||0|0|0||1|||0|0|0|0
65|65|Gwarancja (W latach):radio:0|1:0||65-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
65|65|Gwarancja (W latach):radio:0|2:0||65-2|||||549.90|0|500|1||0|0|0||1|||0|0|0|0
65|65|Gwarancja (W latach):radio:0|3:0||65-3|||||824.85|0|500|1||0|0|0||1|||0|0|0|0
66|66|Gwarancja (W latach):radio:0|1:0||66-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
66|66|Gwarancja (W latach):radio:0|2:0||66-2|||||599.90|0|500|1||0|0|0||1|||0|0|0|0
66|66|Gwarancja (W latach):radio:0|3:0||66-3|||||899.85|0|500|1||0|0|0||1|||0|0|0|0
67|67|Gwarancja (W latach):radio:0|1:0||67-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
67|67|Gwarancja (W latach):radio:0|2:0||67-2|||||449.90|0|500|1||0|0|0||1|||0|0|0|0
67|67|Gwarancja (W latach):radio:0|3:0||67-3|||||674.85|0|500|1||0|0|0||1|||0|0|0|0
68|68|Gwarancja (W latach):radio:0|1:0||68-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
68|68|Gwarancja (W latach):radio:0|2:0||68-2|||||329.90|0|500|1||0|0|0||1|||0|0|0|0
68|68|Gwarancja (W latach):radio:0|3:0||68-3|||||494.85|0|500|1||0|0|0||1|||0|0|0|0
69|69|Gwarancja (W latach):radio:0|1:0||69-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
69|69|Gwarancja (W latach):radio:0|2:0||69-2|||||8.90|0|500|1||0|0|0||1|||0|0|0|0
69|69|Gwarancja (W latach):radio:0|3:0||69-3|||||13.35|0|500|1||0|0|0||1|||0|0|0|0
70|70|Gwarancja (W latach):radio:0|1:0||70-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
70|70|Gwarancja (W latach):radio:0|2:0||70-2|||||16.90|0|500|1||0|0|0||1|||0|0|0|0
70|70|Gwarancja (W latach):radio:0|3:0||70-3|||||25.35|0|500|1||0|0|0||1|||0|0|0|0
71|71|Gwarancja (W latach):radio:0|1:0||71-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
71|71|Gwarancja (W latach):radio:0|2:0||71-2|||||648.80|0|500|1||0|0|0||1|||0|0|0|0
71|71|Gwarancja (W latach):radio:0|3:0||71-3|||||973.20|0|500|1||0|0|0||1|||0|0|0|0
72|72|Gwarancja (W latach):radio:0|1:0||72-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
72|72|Gwarancja (W latach):radio:0|2:0||72-2|||||599.90|0|500|1||0|0|0||1|||0|0|0|0
72|72|Gwarancja (W latach):radio:0|3:0||72-3|||||899.85|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|1:0||73-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|2:0||73-2|||||599.90|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|3:0||73-3|||||899.85|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|1:0||74-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|2:0||74-2|||||348.80|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|3:0||74-3|||||523.20|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|1:0||75-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|2:0||75-2|||||169.80|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|3:0||75-3|||||254.70|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|1:0||76-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|2:0||76-2|||||148.80|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|3:0||76-3|||||223.20|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|1:0||77-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|2:0||77-2|||||499.90|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|3:0||77-3|||||749.85|0|500|1||0|0|0||1|||0|0|0|0
78|78|Gwarancja (W latach):radio:0|1:0||78-1|||||0.00|0|500|1||0|0|1||1|||0|0|0|0
