Identyfikator Produktu (ID)|Indeks produktu|Atrybut (Nazwa:Typ:Pozycja)*|Wartość (Wartość:Pozycja)*|Identyfikator dostawcy|Indeks|kod EAN13|Kod kreskowy UPC|MPN|Koszt własny|Wpływ na cenę|Podatek ekologiczny|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Wpływ na wagę|Domyślny (0 = Nie, 1 = Tak)|Data dostępności kombinacji|Wybierz z pośród zdjęć produktów wg pozycji (1,2,3...)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn
27|27|Gwarancja:select:0|2:0||27-2|3276000465270||||599.80|0|500|1||0|0|0||1|||0|0|0|0
27|27|Gwarancja:select:0|3:0||27-3|3276000465270||||1049.65|0|500|1||0|0|0||1|||0|0|0|0
28|28|Gwarancja:select:0|1:0||28-1|3276000429869||||0.00|0|500|1||0|0|1||1|||0|0|0|0
28|28|Gwarancja:select:0|2:0||28-2|3276000429869||||259.80|0|500|1||0|0|0||1|||0|0|0|0
28|28|Gwarancja:select:0|3:0||28-3|3276000429869||||454.65|0|500|1||0|0|0||1|||0|0|0|0
29|29|Gwarancja:select:0|1:0||29-1|5901694463445||||0.00|0|500|1||0|0|1||1|||0|0|0|0
29|29|Gwarancja:select:0|2:0||29-2|5901694463445||||189.80|0|500|1||0|0|0||1|||0|0|0|0
29|29|Gwarancja:select:0|3:0||29-3|5901694463445||||332.15|0|500|1||0|0|0||1|||0|0|0|0
30|30|Gwarancja:select:0|1:0||30-1|5901694463353||||0.00|0|500|1||0|0|1||1|||0|0|0|0
30|30|Gwarancja:select:0|2:0||30-2|5901694463353||||159.80|0|500|1||0|0|0||1|||0|0|0|0
30|30|Gwarancja:select:0|3:0||30-3|5901694463353||||279.65|0|500|1||0|0|0||1|||0|0|0|0
31|31|Gwarancja:select:0|1:0||31-1|5901694463469||||0.00|0|500|1||0|0|1||1|||0|0|0|0
31|31|Gwarancja:select:0|2:0||31-2|5901694463469||||237.60|0|500|1||0|0|0||1|||0|0|0|0
31|31|Gwarancja:select:0|3:0||31-3|5901694463469||||415.80|0|500|1||0|0|0||1|||0|0|0|0
32|32|Gwarancja:select:0|1:0||32-1|8008984841420||||0.00|0|500|1||0|0|1||1|||0|0|0|0
32|32|Gwarancja:select:0|2:0||32-2|8008984841420||||379.80|0|500|1||0|0|0||1|||0|0|0|0
32|32|Gwarancja:select:0|3:0||32-3|8008984841420||||664.65|0|500|1||0|0|0||1|||0|0|0|0
33|33|Gwarancja:select:0|1:0||33-1|5903357104603||||0.00|0|500|1||0|0|1||1|||0|0|0|0
33|33|Gwarancja:select:0|2:0||33-2|5903357104603||||339.80|0|500|1||0|0|0||1|||0|0|0|0
33|33|Gwarancja:select:0|3:0||33-3|5903357104603||||594.65|0|500|1||0|0|0||1|||0|0|0|0
34|34|Gwarancja:select:0|1:0||34-1|5902490743823||||0.00|0|500|1||0|0|1||1|||0|0|0|0
34|34|Gwarancja:select:0|2:0||34-2|5902490743823||||179.80|0|500|1||0|0|0||1|||0|0|0|0
34|34|Gwarancja:select:0|3:0||34-3|5902490743823||||314.65|0|500|1||0|0|0||1|||0|0|0|0
35|35|Gwarancja:select:0|1:0||35-1|5903357107956||||0.00|0|500|1||0|0|1||1|||0|0|0|0
35|35|Gwarancja:select:0|2:0||35-2|5903357107956||||139.80|0|500|1||0|0|0||1|||0|0|0|0
35|35|Gwarancja:select:0|3:0||35-3|5903357107956||||244.65|0|500|1||0|0|0||1|||0|0|0|0
36|36|Gwarancja:select:0|1:0||36-1|5902490742284||||0.00|0|500|1||0|0|1||1|||0|0|0|0
36|36|Gwarancja:select:0|2:0||36-2|5902490742284||||299.80|0|500|1||0|0|0||1|||0|0|0|0
36|36|Gwarancja:select:0|3:0||36-3|5902490742284||||524.65|0|500|1||0|0|0||1|||0|0|0|0
37|37|Gwarancja:select:0|1:0||37-1|5901694463292||||0.00|0|500|1||0|0|1||1|||0|0|0|0
37|37|Gwarancja:select:0|2:0||37-2|5901694463292||||149.60|0|500|1||0|0|0||1|||0|0|0|0
37|37|Gwarancja:select:0|3:0||37-3|5901694463292||||261.80|0|500|1||0|0|0||1|||0|0|0|0
38|38|Gwarancja:select:0|1:0||38-1|5903357107772||||0.00|0|500|1||0|0|1||1|||0|0|0|0
38|38|Gwarancja:select:0|2:0||38-2|5903357107772||||157.60|0|500|1||0|0|0||1|||0|0|0|0
38|38|Gwarancja:select:0|3:0||38-3|5903357107772||||275.80|0|500|1||0|0|0||1|||0|0|0|0
39|39|Gwarancja:select:0|1:0||39-1|5902490742307||||0.00|0|500|1||0|0|1||1|||0|0|0|0
39|39|Gwarancja:select:0|2:0||39-2|5902490742307||||219.80|0|500|1||0|0|0||1|||0|0|0|0
39|39|Gwarancja:select:0|3:0||39-3|5902490742307||||384.65|0|500|1||0|0|0||1|||0|0|0|0
40|40|Gwarancja:select:0|1:0||40-1|8008984841512||||0.00|0|500|1||0|0|1||1|||0|0|0|0
40|40|Gwarancja:select:0|2:0||40-2|8008984841512||||319.80|0|500|1||0|0|0||1|||0|0|0|0
40|40|Gwarancja:select:0|3:0||40-3|8008984841512||||559.65|0|500|1||0|0|0||1|||0|0|0|0
41|41|Gwarancja:select:0|1:0||41-1|5902490742291||||0.00|0|500|1||0|0|1||1|||0|0|0|0
41|41|Gwarancja:select:0|2:0||41-2|5902490742291||||319.80|0|500|1||0|0|0||1|||0|0|0|0
41|41|Gwarancja:select:0|3:0||41-3|5902490742291||||559.65|0|500|1||0|0|0||1|||0|0|0|0
42|42|Gwarancja:select:0|1:0||42-1|8008984856431||||0.00|0|500|1||0|0|1||1|||0|0|0|0
42|42|Gwarancja:select:0|2:0||42-2|8008984856431||||1299.00|0|500|1||0|0|0||1|||0|0|0|0
42|42|Gwarancja:select:0|3:0||42-3|8008984856431||||2273.25|0|500|1||0|0|0||1|||0|0|0|0
43|43|Gwarancja:select:0|1:0||43-1|8008984851177||||0.00|0|500|1||0|0|1||1|||0|0|0|0
43|43|Gwarancja:select:0|2:0||43-2|8008984851177||||1299.00|0|500|1||0|0|0||1|||0|0|0|0
43|43|Gwarancja:select:0|3:0||43-3|8008984851177||||2273.25|0|500|1||0|0|0||1|||0|0|0|0
44|44|Gwarancja:select:0|1:0||44-1|8008984851573||||0.00|0|500|1||0|0|1||1|||0|0|0|0
44|44|Gwarancja:select:0|2:0||44-2|8008984851573||||3499.00|0|500|1||0|0|0||1|||0|0|0|0
44|44|Gwarancja:select:0|3:0||44-3|8008984851573||||6123.25|0|500|1||0|0|0||1|||0|0|0|0
45|45|Gwarancja:select:0|1:0||45-1|8008984851337||||0.00|0|500|1||0|0|1||1|||0|0|0|0
45|45|Gwarancja:select:0|2:0||45-2|8008984851337||||1599.80|0|500|1||0|0|0||1|||0|0|0|0
45|45|Gwarancja:select:0|3:0||45-3|8008984851337||||2799.65|0|500|1||0|0|0||1|||0|0|0|0
46|46|Gwarancja:select:0|1:0||46-1|8008984851344||||0.00|0|500|1||0|0|1||1|||0|0|0|0
46|46|Gwarancja:select:0|2:0||46-2|8008984851344||||1799.80|0|500|1||0|0|0||1|||0|0|0|0
46|46|Gwarancja:select:0|3:0||46-3|8008984851344||||3149.65|0|500|1||0|0|0||1|||0|0|0|0
47|47|Gwarancja:select:0|1:0||47-1|5901694464534||||0.00|0|500|1||0|0|1||1|||0|0|0|0
47|47|Gwarancja:select:0|2:0||47-2|5901694464534||||399.80|0|500|1||0|0|0||1|||0|0|0|0
47|47|Gwarancja:select:0|3:0||47-3|5901694464534||||699.65|0|500|1||0|0|0||1|||0|0|0|0
48|48|Gwarancja:select:0|1:0||48-1|6924328328681||||0.00|0|500|1||0|0|1||1|||0|0|0|0
48|48|Gwarancja:select:0|2:0||48-2|6924328328681||||159.80|0|500|1||0|0|0||1|||0|0|0|0
48|48|Gwarancja:select:0|3:0||48-3|6924328328681||||279.65|0|500|1||0|0|0||1|||0|0|0|0
49|49|Gwarancja:select:0|1:0||49-1|6924328323891||||0.00|0|500|1||0|0|1||1|||0|0|0|0
49|49|Gwarancja:select:0|2:0||49-2|6924328323891||||159.80|0|500|1||0|0|0||1|||0|0|0|0
49|49|Gwarancja:select:0|3:0||49-3|6924328323891||||279.65|0|500|1||0|0|0||1|||0|0|0|0
50|50|Gwarancja:select:0|1:0||50-1|4078500024969||||0.00|0|500|1||0|0|1||1|||0|0|0|0
50|50|Gwarancja:select:0|2:0||50-2|4078500024969||||39.80|0|500|1||0|0|0||1|||0|0|0|0
50|50|Gwarancja:select:0|3:0||50-3|4078500024969||||69.65|0|500|1||0|0|0||1|||0|0|0|0
51|51|Gwarancja:select:0|1:0||51-1|4078500048194||||0.00|0|500|1||0|0|1||1|||0|0|0|0
51|51|Gwarancja:select:0|2:0||51-2|4078500048194||||19.80|0|500|1||0|0|0||1|||0|0|0|0
51|51|Gwarancja:select:0|3:0||51-3|4078500048194||||34.65|0|500|1||0|0|0||1|||0|0|0|0
52|52|Gwarancja:select:0|1:0||52-1|4078500048170||||0.00|0|500|1||0|0|1||1|||0|0|0|0
52|52|Gwarancja:select:0|2:0||52-2|4078500048170||||69.80|0|500|1||0|0|0||1|||0|0|0|0
52|52|Gwarancja:select:0|3:0||52-3|4078500048170||||122.15|0|500|1||0|0|0||1|||0|0|0|0
53|53|Gwarancja:select:0|1:0||53-1|6924328322641||||0.00|0|500|1||0|0|1||1|||0|0|0|0
53|53|Gwarancja:select:0|2:0||53-2|6924328322641||||199.80|0|500|1||0|0|0||1|||0|0|0|0
53|53|Gwarancja:select:0|3:0||53-3|6924328322641||||349.65|0|500|1||0|0|0||1|||0|0|0|0
54|54|Gwarancja:select:0|1:0||54-1|4059952566900||||0.00|0|500|1||0|0|1||1|||0|0|0|0
54|54|Gwarancja:select:0|2:0||54-2|4059952566900||||999.80|0|500|1||0|0|0||1|||0|0|0|0
54|54|Gwarancja:select:0|3:0||54-3|4059952566900||||1749.65|0|500|1||0|0|0||1|||0|0|0|0
55|55|Gwarancja:select:0|1:0||55-1|5901549931600||||0.00|0|500|1||0|0|1||1|||0|0|0|0
55|55|Gwarancja:select:0|2:0||55-2|5901549931600||||2.00|0|500|1||0|0|0||1|||0|0|0|0
55|55|Gwarancja:select:0|3:0||55-3|5901549931600||||3.50|0|500|1||0|0|0||1|||0|0|0|0
56|56|Gwarancja:select:0|1:0||56-1|5901694464725||||0.00|0|500|1||0|0|1||1|||0|0|0|0
56|56|Gwarancja:select:0|2:0||56-2|5901694464725||||14.00|0|500|1||0|0|0||1|||0|0|0|0
56|56|Gwarancja:select:0|3:0||56-3|5901694464725||||24.50|0|500|1||0|0|0||1|||0|0|0|0
57|57|Gwarancja:select:0|1:0||57-1|5901694464701||||0.00|0|500|1||0|0|1||1|||0|0|0|0
57|57|Gwarancja:select:0|2:0||57-2|5901694464701||||8.00|0|500|1||0|0|0||1|||0|0|0|0
57|57|Gwarancja:select:0|3:0||57-3|5901694464701||||14.00|0|500|1||0|0|0||1|||0|0|0|0
58|58|Gwarancja:select:0|1:0||58-1|6924328337416||||0.00|0|500|1||0|0|1||1|||0|0|0|0
58|58|Gwarancja:select:0|2:0||58-2|6924328337416||||779.80|0|500|1||0|0|0||1|||0|0|0|0
58|58|Gwarancja:select:0|3:0||58-3|6924328337416||||1364.65|0|500|1||0|0|0||1|||0|0|0|0
59|59|Gwarancja:select:0|1:0||59-1|6924328311188||||0.00|0|500|1||0|0|1||1|||0|0|0|0
59|59|Gwarancja:select:0|2:0||59-2|6924328311188||||12.00|0|500|1||0|0|0||1|||0|0|0|0
59|59|Gwarancja:select:0|3:0||59-3|6924328311188||||21.00|0|500|1||0|0|0||1|||0|0|0|0
60|60|Gwarancja:select:0|1:0||60-1|3165140828208||||0.00|0|500|1||0|0|1||1|||0|0|0|0
60|60|Gwarancja:select:0|2:0||60-2|3165140828208||||679.80|0|500|1||0|0|0||1|||0|0|0|0
60|60|Gwarancja:select:0|3:0||60-3|3165140828208||||1189.65|0|500|1||0|0|0||1|||0|0|0|0
61|61|Gwarancja:select:0|1:0||61-1|6924328322689||||0.00|0|500|1||0|0|1||1|||0|0|0|0
61|61|Gwarancja:select:0|2:0||61-2|6924328322689||||59.80|0|500|1||0|0|0||1|||0|0|0|0
61|61|Gwarancja:select:0|3:0||61-3|6924328322689||||104.65|0|500|1||0|0|0||1|||0|0|0|0
62|62|Gwarancja:select:0|1:0||62-1|6924328322665||||0.00|0|500|1||0|0|1||1|||0|0|0|0
62|62|Gwarancja:select:0|2:0||62-2|6924328322665||||299.80|0|500|1||0|0|0||1|||0|0|0|0
62|62|Gwarancja:select:0|3:0||62-3|6924328322665||||524.65|0|500|1||0|0|0||1|||0|0|0|0
63|63|Gwarancja:select:0|1:0||63-1|6943475852962||||0.00|0|500|1||0|0|1||1|||0|0|0|0
63|63|Gwarancja:select:0|2:0||63-2|6943475852962||||139.80|0|500|1||0|0|0||1|||0|0|0|0
63|63|Gwarancja:select:0|3:0||63-3|6943475852962||||244.65|0|500|1||0|0|0||1|||0|0|0|0
64|64|Gwarancja:select:0|1:0||64-1|6924328322672||||0.00|0|500|1||0|0|1||1|||0|0|0|0
64|64|Gwarancja:select:0|2:0||64-2|6924328322672||||99.80|0|500|1||0|0|0||1|||0|0|0|0
64|64|Gwarancja:select:0|3:0||64-3|6924328322672||||174.65|0|500|1||0|0|0||1|||0|0|0|0
65|65|Gwarancja:select:0|1:0||65-1|6943475869854||||0.00|0|500|1||0|0|1||1|||0|0|0|0
65|65|Gwarancja:select:0|2:0||65-2|6943475869854||||1099.80|0|500|1||0|0|0||1|||0|0|0|0
65|65|Gwarancja:select:0|3:0||65-3|6943475869854||||1924.65|0|500|1||0|0|0||1|||0|0|0|0
66|66|Gwarancja:select:0|1:0||66-1|6924328320036||||0.00|0|500|1||0|0|1||1|||0|0|0|0
66|66|Gwarancja:select:0|2:0||66-2|6924328320036||||1199.80|0|500|1||0|0|0||1|||0|0|0|0
66|66|Gwarancja:select:0|3:0||66-3|6924328320036||||2099.65|0|500|1||0|0|0||1|||0|0|0|0
67|67|Gwarancja:select:0|1:0||67-1|4059952511962||||0.00|0|500|1||0|0|1||1|||0|0|0|0
67|67|Gwarancja:select:0|2:0||67-2|4059952511962||||899.80|0|500|1||0|0|0||1|||0|0|0|0
67|67|Gwarancja:select:0|3:0||67-3|4059952511962||||1574.65|0|500|1||0|0|0||1|||0|0|0|0
68|68|Gwarancja:select:0|1:0||68-1|5901694464527||||0.00|0|500|1||0|0|1||1|||0|0|0|0
68|68|Gwarancja:select:0|2:0||68-2|5901694464527||||659.80|0|500|1||0|0|0||1|||0|0|0|0
68|68|Gwarancja:select:0|3:0||68-3|5901694464527||||1154.65|0|500|1||0|0|0||1|||0|0|0|0
69|69|Gwarancja:select:0|1:0||69-1|4078500408707||||0.00|0|500|1||0|0|1||1|||0|0|0|0
69|69|Gwarancja:select:0|2:0||69-2|4078500408707||||17.80|0|500|1||0|0|0||1|||0|0|0|0
69|69|Gwarancja:select:0|3:0||69-3|4078500408707||||31.15|0|500|1||0|0|0||1|||0|0|0|0
70|70|Gwarancja:select:0|1:0||70-1|4078500048187||||0.00|0|500|1||0|0|1||1|||0|0|0|0
70|70|Gwarancja:select:0|2:0||70-2|4078500048187||||33.80|0|500|1||0|0|0||1|||0|0|0|0
70|70|Gwarancja:select:0|3:0||70-3|4078500048187||||59.15|0|500|1||0|0|0||1|||0|0|0|0
71|71|Gwarancja:select:0|1:0||71-1|4078500062435||||0.00|0|500|1||0|0|1||1|||0|0|0|0
71|71|Gwarancja:select:0|2:0||71-2|4078500062435||||1297.60|0|500|1||0|0|0||1|||0|0|0|0
71|71|Gwarancja:select:0|3:0||71-3|4078500062435||||2270.80|0|500|1||0|0|0||1|||0|0|0|0
72|72|Gwarancja:select:0|1:0||72-1|4078500043724||||0.00|0|500|1||0|0|1||1|||0|0|0|0
72|72|Gwarancja:select:0|2:0||72-2|4078500043724||||1199.80|0|500|1||0|0|0||1|||0|0|0|0
72|72|Gwarancja:select:0|3:0||72-3|4078500043724||||2099.65|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja:select:0|1:0||73-1|4078500062527||||0.00|0|500|1||0|0|1||1|||0|0|0|0
73|73|Gwarancja:select:0|2:0||73-2|4078500062527||||1199.80|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja:select:0|3:0||73-3|4078500062527||||2099.65|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja:select:0|1:0||74-1|4078500062787||||0.00|0|500|1||0|0|1||1|||0|0|0|0
74|74|Gwarancja:select:0|2:0||74-2|4078500062787||||697.60|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja:select:0|3:0||74-3|4078500062787||||1220.80|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja:select:0|1:0||75-1|6924328390305||||0.00|0|500|1||0|0|1||1|||0|0|0|0
75|75|Gwarancja:select:0|2:0||75-2|6924328390305||||339.60|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja:select:0|3:0||75-3|6924328390305||||594.30|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja:select:0|1:0||76-1|6924328385509||||0.00|0|500|1||0|0|1||1|||0|0|0|0
76|76|Gwarancja:select:0|2:0||76-2|6924328385509||||297.60|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja:select:0|3:0||76-3|6924328385509||||520.80|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja:select:0|1:0||77-1|4892210198266||||0.00|0|500|1||0|0|1||1|||0|0|0|0
77|77|Gwarancja:select:0|2:0||77-2|4892210198266||||999.80|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja:select:0|3:0||77-3|4892210198266||||1749.65|0|500|1||0|0|0||1|||0|0|0|0
78|78|Gwarancja:select:0|1:0||78-1|4078500055925||||0.00|0|500|1||0|0|1||1|||0|0|0|0
