ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Piasta noża do kosiarek spalinowych Max P103|Noże i piasty do kosiarek||1||1|||||||||5906190668981|||0||||0.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu WA40BS300P WR40BS300 WA53N200R oraz wielu innych dostępnych na rynku.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/351/2886351/product/piasta-noza-do-kosiarek-spalinowych-max-p103,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek bez napędu z silnikiem Briggs&Stratton$Średnica wewnętrzna (w mm):22$Numer referencyjny :45832556$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):9,5$Grubość (w mm):50|1|new|0|0|0|0|0|||||0|0|0|0||34.99
|1|Piasta noża do kosiarek spalinowych Max P102|Noże i piasty do kosiarek||1||1|||||||||5906190668967|||0||||0.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu YLK46N100/139, JV46, WR40N100 z napędem oraz wielu innych dostępnych na rynku.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/346/2886346/product/piasta-noza-do-kosiarek-spalinowych-max-p102,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek z napędem z silnikiem OHV$Średnica wewnętrzna (w mm):22$Numer referencyjny :45832535$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):9,5$Grubość (w mm):42|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Nóż do kosiarek PowerMax 37 cm uniwerslany Gardena|Noże i piasty do kosiarek||1||1||||||||GARDENA|4078500002585|||0||||0.34|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wysokiej jakości nóż zapasowy pasuje do GARDENA elektryczne kosiarki PowerMax™ 37 E (4075-20). Ostrze wykonane jest ze stali hartowanej, malowanej proszkowo. Nóż należy przechowywać ostry. Po pewnym czasie użytkowania należy go wymienić. Na opakowaniu znajdują się szczegółowe informacje dot. szybkiej wymiany ostrza.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/637/1935637/product/noz-do-kosiarek-powermax-37-cm-uniwerslany-gardena,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarki elektrycznej - referencja 45813880$Średnica wewnętrzna (w mm):7.9$Numer referencyjny :45823260$Materiał wykonania:Stal$Gwarancja (w latach):2$Grubość (w mm):2.0$Długość (w cm):37|1|new|0|0|0|0|0|||||0|0|0|0||129
|1|Nóż do traktora prawy 42 cm BT84|Noże i piasty do kosiarek||1||1|||||||||7313323019837|||0||||0.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/622/1882622/product/noz-do-traktora-prawy-42-cm-bt84,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:traktora BT84 - referencja 44609376$Średnica wewnętrzna (w mm):21$Numer referencyjny :45813691$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):42|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Nóż do traktora lewy 42 cm BT84|Noże i piasty do kosiarek||1||1|||||||||7313323019844|||0||||0.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/613/1882613/product/noz-do-traktora-lewy-42-cm-bt84,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:traktora BT84 - referencja 44609376$Średnica wewnętrzna (w mm):21$Numer referencyjny :45813705$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):42|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Nóż do traktora 98 cm BT98 STI|Noże i piasty do kosiarek||1||1|||||||||8008984386709|||0||||0.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/612/1882612/product/noz-do-traktora-98-cm-bt98-sti,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:traktora BT98 - referencja 44610986$Średnica wewnętrzna (w mm):21$Numer referencyjny :45813684$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):98|1|new|0|0|0|0|0|||||0|0|0|0||69.99
|1|Nóż do kosiarek uniwersalny 45 cm Pax 69-258 Oregon|Noże i piasty do kosiarek||1||1||||||||OREGON|5400182890577|||0||||0.75|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Uniwersalne noże do kosiarek Oregon One for All to innowacyjne i niezwykle praktyczne rozwiązanie pozwalające szybko dopasować właściwy nóż tnący do większości kosiarek spalinowych i elektrycznych. Już nie musisz odwiedzać dziesiątek sklepów i warsztatów, aby znaleźć pasujący nóż do kosiarki. Wystarczy, że zamówisz uniwersalne ostrze do kosiarki One for All marki Oregon. Każdy nóż One for All posiada duży centralny otwór montażowy o uniwersalnym profilu oraz prostokątne otwory boczne z zaokrąglonymi krawędziami, które dają się łatwo dopasować do piast o różnych rozstawach wypustek bocznych. Dostosowanie wielkości otworu wewnętrznego noża tnącego do średnicy śruby napędowej wymaga jedynie zastosowania jednej z siedmiu złączek redukcyjnych znajdujących się w opakowaniu. Oprócz złączek redukcyjnych producent dołączył dwie wytrzymałe podkładki montażowe pod śrubę mocującą.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/221/1384221/product/noz-do-kosiarek-uniwersalny-45-cm-pax-69-258-oregon,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek spalinowych$Średnica wewnętrzna (w mm):25$Numer referencyjny :43620255$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):45$Grubość (w mm):4|1|new|0|0|0|0|0|||||0|0|0|0||64.99
|1|Nóż do kosiarek uniwersalny 53 cm Pax 69-261 Oregon|Noże i piasty do kosiarek||1||1||||||||OREGON|5400182890607|||0||||0.95|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Uniwersalne noże do kosiarek Oregon One for All to innowacyjne i niezwykle praktyczne rozwiązanie pozwalające szybko dopasować właściwy nóż tnący do większości kosiarek spalinowych i elektrycznych. Już nie musisz odwiedzać dziesiątek sklepów i warsztatów, aby znaleźć pasujący nóż do kosiarki. Wystarczy, że zamówisz uniwersalne ostrze do kosiarki One for All marki Oregon. Każdy nóż One for All posiada duży centralny otwór montażowy o uniwersalnym profilu oraz prostokątne otwory boczne z zaokrąglonymi krawędziami, które dają się łatwo dopasować do piast o różnych rozstawach wypustek bocznych. Dostosowanie wielkości otworu wewnętrznego noża tnącego do średnicy śruby napędowej wymaga jedynie zastosowania jednej z siedmiu złączek redukcyjnych znajdujących się w opakowaniu. Oprócz złączek redukcyjnych producent dołączył dwie wytrzymałe podkładki montażowe pod śrubę mocującą.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/219/1384219/product/noz-do-kosiarek-uniwersalny-53-cm-pax-69-261-oregon,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek spalinowych$Średnica wewnętrzna (w mm):10$Numer referencyjny :43617931$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):53$Grubość (w mm):4|1|new|0|0|0|0|0|||||0|0|0|0||69.99
|1|Nóż do kosiarek uniwersalny 56 cm Pax 69-262 Oregon|Noże i piasty do kosiarek||1||1||||||||OREGON|5400182890614|||0||||0.944|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Uniwersalne noże do kosiarek Oregon One for All to innowacyjne i niezwykle praktyczne rozwiązanie pozwalające szybko dopasować właściwy nóż tnący do większości kosiarek spalinowych i elektrycznych. Już nie musisz odwiedzać dziesiątek sklepów i warsztatów, aby znaleźć pasujący nóż do kosiarki. Wystarczy, że zamówisz uniwersalne ostrze do kosiarki One for All marki Oregon. Każdy nóż One for All posiada duży centralny otwór montażowy o uniwersalnym profilu oraz prostokątne otwory boczne z zaokrąglonymi krawędziami, które dają się łatwo dopasować do piast o różnych rozstawach wypustek bocznych. Dostosowanie wielkości otworu wewnętrznego noża tnącego do średnicy śruby napędowej wymaga jedynie zastosowania jednej z siedmiu złączek redukcyjnych znajdujących się w opakowaniu. Oprócz złączek redukcyjnych producent dołączył dwie wytrzymałe podkładki montażowe pod śrubę mocującą.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/220/1384220/product/noz-do-kosiarek-uniwersalny-56-cm-pax-69-262-oregon,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek spalinowych$Średnica wewnętrzna (w mm):10$Numer referencyjny :43617945$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):56$Grubość (w mm):4|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Nóż do kosiarki 40 cm RAC404 Ryobi|Noże i piasty do kosiarek||1||1||||||||RYOBI|4892210813497|||0||||0.468|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nóż 40 cm do akumulatorowych kosiarek RYOBI 36 V.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/040/2725040/product/noz-do-kosiarki-40-cm-rac404-ryobi,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarek akumulatorowych RYOBI$Średnica wewnętrzna (w mm):8$Numer referencyjny :69229594$Materiał wykonania:Stal$Gwarancja (w latach):2$Grubość (w mm):50.5$Długość (w cm):40|1|new|0|0|0|0|0|||||0|0|0|0||99.9
|1|Nóż do kosiarki 33 cm LMO 18-33 Battery Kärcher|Noże i piasty do kosiarek||1||1|||||||||4054278571621|||0||||0.22|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Perfekcyjny trawnik potrzebuje perfekcyjnego cięcia. Jest to możliwe tylko za pomocą odpowiednich noży. Nóż do kosiarki akumulatorowej Kärcher LMO 18-33 Battery o szerokości cięcia 33 cm zapewnia wymaganą wysokość cięcia również w trudnych miejscach w ogrodzie. Ponieważ nóż z wysokiej klasy stali jest optymalnie naostrzony, nie zostawia żadnych postrzępionych źdźbeł trawy ani żadnych nierówności. Kosiarka akumulatorowa zapewnia niezawodny i perfekcyjny rezultat koszenia. Do wymiany noża kosiarki wystarczy kilka ruchów ręką przy zaledwie jednej śrubie — to wszystko, czego potrzeba, żeby wznowić pracę: na łące i trawniku, aby móc wdychać ten unikatowy zapach świeżo skoszonej trawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/187/2555187/product/noz-do-kosiarki-33-cm-lmo-18-33-battery-k-rcher,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarki akumulatorowej Kärcher LMO 18-33 Battery$Średnica wewnętrzna (w mm):12.5$Numer referencyjny :89125899$Materiał wykonania:Stal$Gwarancja (w latach):2$Grubość (w mm):1.1$Długość (w cm):33|1|new|0|0|0|0|0|||||0|0|0|0||84.99
|1|Nóż do kosiarki 36 cm LMO 18-36 Battery Kärcher|Noże i piasty do kosiarek||1||1|||||||||4054278571638|||0||||0.252|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Perfekcyjny trawnik potrzebuje perfekcyjnego cięcia. Jest to możliwe tylko za pomocą odpowiednich noży. Nóż do kosiarki akumulatorowej Kärcher LMO 18-36 Battery o szerokości cięcia 36 cm zapewnia wymaganą wysokość cięcia również w trudnych miejscach w ogrodzie. Ponieważ nóż z wysokiej klasy stali jest optymalnie naostrzony, nie zostawia żadnych postrzępionych źdźbeł trawy ani żadnych nierówności. Kosiarka akumulatorowa zapewnia niezawodny i perfekcyjny rezultat koszenia. Do wymiany noża kosiarki wystarczy kilka ruchów ręką przy zaledwie jednej śrubie — to wszystko, czego potrzeba, żeby wznowić pracę: na łące i trawniku, aby móc wdychać ten unikatowy zapach świeżo skoszonej trawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/188/2555188/product/noz-do-kosiarki-36-cm-lmo-18-36-battery-k-rcher,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarki akumulatorowej Kärcher LMO 18-36 Battery$Średnica wewnętrzna (w mm):13$Numer referencyjny :89125900$Materiał wykonania:Stal$Gwarancja (w latach):2$Grubość (w mm):1.1$Długość (w cm):36|1|new|0|0|0|0|0|||||0|0|0|0||84.99
|1|Nóż do kosiarki 40 cm LS40-130-LI NAC|Noże i piasty do kosiarek||1||1||||||||NAC|5902490773486|||0||||0.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nóż kompatybilny z modelami kosiarek spalinowych LS40-130-LI, LS1102-L.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/458/2359458/product/noz-do-kosiarki-40-cm-ls40-130-li-nac,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarek spalinowych LS40-130-LI, LS1102-L$Średnica wewnętrzna (w mm):40$Numer referencyjny :83325161$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):40$Grubość (w mm):3|1|new|0|0|0|0|0|||||0|0|0|0||59.99
|1|Nóż do kosiarki spalinowej 53 cm Gardenx|Noże i piasty do kosiarek||1||1||||||||GARDENX|5901694464800|||0||||0.75|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/674/2381674/product/noz-do-kosiarki-spalinowej-53-cm-gardenx,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarki spalinowej Gardenx TB53S11$Średnica wewnętrzna (w mm):15$Numer referencyjny :83240837$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):53$Grubość (w mm):4|1|new|0|0|0|0|0|||||0|0|0|0||59.99
|1|Piasta do kosiarek spalinowych Gardenx|Noże i piasty do kosiarek||1||1||||||||GARDENX|5901694464817|||0||||0.275|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/675/2381675/product/piasta-do-kosiarek-spalinowych-gardenx,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarek spalinowych Gardenx  TB46S11, TB46S11AE, TB53S11$Numer referencyjny :83240865$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||39.99
|1|Nóż do kosiarki spalinowej 51 cm NAC LS51-176-HSD-SE|Noże i piasty do kosiarek||1||1||||||||NAC|5902490765818|||0||||0.72|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nóż kompatybilny z modelami kosiarek spalinowych NAC: LS51-173-HSD-FA, LS51-750-HSD-FA, LS51-176-HSD-SE.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/782/2294782/product/noz-do-kosiarki-spalinowej-51-cm-nac-ls51-176-hsd-se,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarek spalinowych NAC modele  LS51-173-HSD-FA, LS51-750-HSD-FA, LS51-176-HSD-SE$Średnica wewnętrzna (w mm):60$Numer referencyjny :82808571$Materiał wykonania:Metal$Gwarancja (w latach):2$Długość (w cm):51$Grubość (w mm):3|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Piasta noża do kosiarki spalinowej NAx3000S|Noże i piasty do kosiarek||1||1|||||||||5902490773479|||0||||0.4|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/132/2318132/product/piasta-noza-do-kosiarki-spalinowej-nax3000s,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:NAX3000S, NAX4000S, NAX5000S$Numer referencyjny :82546473$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||49.99
|1|Piasta noża do kosiarki spalinowej LS51-173-HSD-FA|Noże i piasty do kosiarek||1||1|||||||||5902490765313|||0||||0.4|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/133/2318133/product/piasta-noza-do-kosiarki-spalinowej-ls51-173-hsd-fa,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:LS51-173-HSD-FA, MEX41-N99, G3N, MEX41-99, G3, LS2260-FA, LS46-144-HS-SE, LS2048-FA, LP1027-FA, LS51-...-LI, LS1010-L, LP46-139-HSD-LI, LS55-173-HSD-LI, LS55-196-HSD-LI, LS1102-L, LS46-139-HS-LI, LS40-130-LI$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||49.99
|1|Nóż do kosiarek spalinowych 46 cm NAC|Noże i piasty do kosiarek||1||1|||||||||5902490765825|||0||||0.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/183/2267183/product/noz-do-kosiarek-spalinowych-46-cm-nac,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarek spalinowych NAC modele  LS2260-FA, LS46-144-HS-SE$Średnica wewnętrzna (w mm):5.5$Numer referencyjny :82546469$Materiał wykonania:Metal$Gwarancja (w latach):2$Długość (w cm):46$Grubość (w mm):11|1|new|0|0|0|0|0|||||0|0|0|0||59.99
|1|Piasta noża do kosiarki spalinowej LS46-450E-HSDS-JR|Noże i piasty do kosiarek||1||1|||||||||5902490773455|||0||||0.4|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Piasta noża to podstawa część w kosiarce spalinowej, zapewnia prawidłową pracę narzędzia. Uchwyt mocowania noża to element, który odpowiada za osadzenia noża, co odgrywa znacząca role podczas koszenia. Piasta wykonana z aluminium jest trwała i odporna, dzięki temu posłuży długi czas. Cześć pasuje do kosiarki spalinowej NAC model LS46-450E-HSDS-JR z silnikiem B&S450.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/224/2334224/product/piasta-noza-do-kosiarki-spalinowej-ls46-450e-hsds-jr,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek spalinowych NAC model LS46-450E-HSDS-JR z silnikiem B&S450$Numer referencyjny :82546471$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||49.99
|1|Nóż do kosiarki spalinowej 51 cm NAX 3000S/4000S|Noże i piasty do kosiarek||1||1|||||||||5902490773462|||0||||0.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/373/2326373/product/noz-do-kosiarki-spalinowej-51-cm-nax-3000s-4000s,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek spalinowych NAX3000S, NAX4000S$Średnica wewnętrzna (w mm):5.5$Numer referencyjny :82546470$Materiał wykonania:Metal$Gwarancja (w latach):2$Długość (w cm):51$Grubość (w mm):3|1|new|0|0|0|0|0|||||0|0|0|0||79.99
|1|Nóż do kosiarki spalinowej 46 cm NAC B&S450|Noże i piasty do kosiarek||1||1|||||||||5902490773448|||0||||0.45|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/360/2326360/product/noz-do-kosiarki-spalinowej-46-cm-nac-b-and-s450,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:LS46-450E-HSDS-JR, LS1515-JR, LP1935-JR$Średnica wewnętrzna (w mm):4.5$Numer referencyjny :82546468$Materiał wykonania:Metal$Gwarancja (w latach):2$Długość (w cm):46$Grubość (w mm):3|1|new|0|0|0|0|0|||||0|0|0|0||59.99
|1|Nóż do kosiarki elektrycznej 37 cm NAC|Noże i piasty do kosiarek||1||1|||||||||5902490730250|||0||||0.35|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/865/2326865/product/noz-do-kosiarki-elektrycznej-37-cm-nac,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarek elektrycznych modele  SF7A114, LE15-37-PB-S$Średnica wewnętrzna (w mm):4.4$Numer referencyjny :82546467$Materiał wykonania:Metal$Gwarancja (w latach):2$Długość (w cm):37$Grubość (w mm):3|1|new|0|0|0|0|0|||||0|0|0|0||49.99
|1|Piasta noża Max P114 do kosiarki spalinowej SH18BS500N|Noże i piasty do kosiarek||1||1||||||||KRYSIAK|5903357103170|||0||||0.35|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu H48 SH53 GK48/53 SH53BS190N3W1 z napędem oraz wielu innych dostępnych na rynku.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/002/2896002/product/piasta-noza-max-p114-do-kosiarki-spalinowej-sh18bs500n,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarki spalinowej LIDER SH185BS500N$Numer referencyjny :82535243$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Piasta noża Max P112 do kosiarki spalinowej DK41N130|Noże i piasty do kosiarek||1||1||||||||KRYSIAK|5903357103118|||0||||0.25|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu DK41/46/53 DK46N150E DKA46N150-4W1 DK46P150 DK53 DK51P150BW oraz wielu innych dostępnych na rynku.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/012/2896012/product/piasta-noza-max-p112-do-kosiarki-spalinowej-dk41n130,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarki spalinowej DK41N130$Numer referencyjny :82535241$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Piasta noża Max P111 do kosiarki spalinowej SH41P79|Noże i piasty do kosiarek||1||1||||||||KRYSIAK|5903357103095|||0||||0.4|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/510/2208510/product/piasta-noza-max-p111-do-kosiarki-spalinowej-sh41p79,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:kosiarki spalinowej LIDER SH41P79$Numer referencyjny :82535240$Gwarancja (w latach):2$Materiał główny:Stal|1|new|0|0|0|0|0|||||0|0|0|0||29.99
|1|Nóż do kosiarki 46 cm Max N117 WA46P144R|Noże i piasty do kosiarek||1||1||||||||KRYSIAK|5903357103156|||0||||0.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nóż mieląco-tnący wykonany z trwałej jakości stali wysokowęglowej. Nóż jest fabrycznie naostrzony oraz wyważony, gotowy do użycia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/509/2208509/product/noz-do-kosiarki-46-cm-max-n117-wa46p144r,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarki spalinowej LIDER PLUS WA46P/N144R$Średnica wewnętrzna (w mm):60$Numer referencyjny :82535238$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):46$Grubość (w mm):30|1|new|0|0|0|0|0|||||0|0|0|0||49.99
|1|Nóż do kosiarki 40.5 cm Max N116 DK41N130|Noże i piasty do kosiarek||1||1||||||||KRYSIAK|5903357103125|||0||||0.25|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Nóż mieląco-tnący wykonany z trwałej jakości stali wysokowęglowej. Nóż jest fabrycznie naostrzony oraz wyważony, gotowy do użycia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/507/2208507/product/noz-do-kosiarki-40-5-cm-max-n116-dk41n130,large.jpg|Zdjęcie pozycji|1|Możliwość dostosowania do:Kosiarki spalinowej LIDER DK41N130$Średnica wewnętrzna (w mm):40$Numer referencyjny :82535237$Materiał wykonania:Stal$Gwarancja (w latach):2$Długość (w cm):40,5$Grubość (w mm):30|1|new|0|0|0|0|0|||||0|0|0|0||39.99
