Identyfikator Produktu (ID)|Indeks produktu|Atrybut (Nazwa:Typ:Pozycja)*|Wartość (Wartość:Pozycja)*|Identyfikator dostawcy|Indeks|kod EAN13|Kod kreskowy UPC|MPN|Koszt własny|Wpływ na cenę|Podatek ekologiczny|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Wpływ na wagę|Domyślny (0 = Nie, 1 = Tak)|Data dostępności kombinacji|Wybierz z pośród zdjęć produktów wg pozycji (1,2,3...)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn
31||Gwarancja:select:0|3:0|||||||87.14999999999999|0||1||0|0|0||1|||0|0|0|0
33||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
33||Gwarancja:select:0|2:0|||||||65.8|0||1||0|0|0||1|||0|0|0|0
33||Gwarancja:select:0|3:0|||||||115.14999999999999|0||1||0|0|0||1|||0|0|0|0
35||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
35||Gwarancja:select:0|2:0|||||||59.800000000000004|0||1||0|0|0||1|||0|0|0|0
35||Gwarancja:select:0|3:0|||||||104.64999999999999|0||1||0|0|0||1|||0|0|0|0
37||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
37||Gwarancja:select:0|2:0|||||||99.80000000000001|0||1||0|0|0||1|||0|0|0|0
37||Gwarancja:select:0|3:0|||||||174.64999999999998|0||1||0|0|0||1|||0|0|0|0
39||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
39||Gwarancja:select:0|2:0|||||||157.60000000000002|0||1||0|0|0||1|||0|0|0|0
39||Gwarancja:select:0|3:0|||||||275.79999999999995|0||1||0|0|0||1|||0|0|0|0
41||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
41||Gwarancja:select:0|2:0|||||||77.60000000000001|0||1||0|0|0||1|||0|0|0|0
41||Gwarancja:select:0|3:0|||||||135.79999999999998|0||1||0|0|0||1|||0|0|0|0
43||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
43||Gwarancja:select:0|2:0|||||||139.8|0||1||0|0|0||1|||0|0|0|0
43||Gwarancja:select:0|3:0|||||||244.64999999999998|0||1||0|0|0||1|||0|0|0|0
45||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
45||Gwarancja:select:0|2:0|||||||39.800000000000004|0||1||0|0|0||1|||0|0|0|0
45||Gwarancja:select:0|3:0|||||||69.64999999999999|0||1||0|0|0||1|||0|0|0|0
47||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
47||Gwarancja:select:0|2:0|||||||191.8|0||1||0|0|0||1|||0|0|0|0
47||Gwarancja:select:0|3:0|||||||335.65|0||1||0|0|0||1|||0|0|0|0
49||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
49||Gwarancja:select:0|2:0|||||||239.8|0||1||0|0|0||1|||0|0|0|0
49||Gwarancja:select:0|3:0|||||||419.65|0||1||0|0|0||1|||0|0|0|0
51||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
51||Gwarancja:select:0|2:0|||||||679.8000000000001|0||1||0|0|0||1|||0|0|0|0
51||Gwarancja:select:0|3:0|||||||1189.6499999999999|0||1||0|0|0||1|||0|0|0|0
53||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
53||Gwarancja:select:0|2:0|||||||599.8000000000001|0||1||0|0|0||1|||0|0|0|0
53||Gwarancja:select:0|3:0|||||||1049.6499999999999|0||1||0|0|0||1|||0|0|0|0
55||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
55||Gwarancja:select:0|2:0|||||||259.8|0||1||0|0|0||1|||0|0|0|0
55||Gwarancja:select:0|3:0|||||||454.65|0||1||0|0|0||1|||0|0|0|0
57||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
57||Gwarancja:select:0|2:0|||||||189.8|0||1||0|0|0||1|||0|0|0|0
57||Gwarancja:select:0|3:0|||||||332.15|0||1||0|0|0||1|||0|0|0|0
59||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
59||Gwarancja:select:0|2:0|||||||159.8|0||1||0|0|0||1|||0|0|0|0
59||Gwarancja:select:0|3:0|||||||279.65|0||1||0|0|0||1|||0|0|0|0
61||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
61||Gwarancja:select:0|2:0|||||||237.60000000000002|0||1||0|0|0||1|||0|0|0|0
61||Gwarancja:select:0|3:0|||||||415.79999999999995|0||1||0|0|0||1|||0|0|0|0
63||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
63||Gwarancja:select:0|2:0|||||||379.8|0||1||0|0|0||1|||0|0|0|0
63||Gwarancja:select:0|3:0|||||||664.65|0||1||0|0|0||1|||0|0|0|0
65||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
65||Gwarancja:select:0|2:0|||||||339.8|0||1||0|0|0||1|||0|0|0|0
65||Gwarancja:select:0|3:0|||||||594.65|0||1||0|0|0||1|||0|0|0|0
67||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
67||Gwarancja:select:0|2:0|||||||179.8|0||1||0|0|0||1|||0|0|0|0
67||Gwarancja:select:0|3:0|||||||314.65|0||1||0|0|0||1|||0|0|0|0
69||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
69||Gwarancja:select:0|2:0|||||||139.8|0||1||0|0|0||1|||0|0|0|0
69||Gwarancja:select:0|3:0|||||||244.64999999999998|0||1||0|0|0||1|||0|0|0|0
71||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
71||Gwarancja:select:0|2:0|||||||299.8|0||1||0|0|0||1|||0|0|0|0
71||Gwarancja:select:0|3:0|||||||524.65|0||1||0|0|0||1|||0|0|0|0
73||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
73||Gwarancja:select:0|2:0|||||||149.6|0||1||0|0|0||1|||0|0|0|0
73||Gwarancja:select:0|3:0|||||||261.8|0||1||0|0|0||1|||0|0|0|0
75||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
75||Gwarancja:select:0|2:0|||||||157.60000000000002|0||1||0|0|0||1|||0|0|0|0
75||Gwarancja:select:0|3:0|||||||275.79999999999995|0||1||0|0|0||1|||0|0|0|0
77||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
77||Gwarancja:select:0|2:0|||||||219.8|0||1||0|0|0||1|||0|0|0|0
77||Gwarancja:select:0|3:0|||||||384.65|0||1||0|0|0||1|||0|0|0|0
79||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
79||Gwarancja:select:0|2:0|||||||319.8|0||1||0|0|0||1|||0|0|0|0
79||Gwarancja:select:0|3:0|||||||559.65|0||1||0|0|0||1|||0|0|0|0
81||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
81||Gwarancja:select:0|2:0|||||||319.8|0||1||0|0|0||1|||0|0|0|0
81||Gwarancja:select:0|3:0|||||||559.65|0||1||0|0|0||1|||0|0|0|0
83||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
83||Gwarancja:select:0|2:0|||||||1299|0||1||0|0|0||1|||0|0|0|0
83||Gwarancja:select:0|3:0|||||||2273.25|0||1||0|0|0||1|||0|0|0|0
85||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
85||Gwarancja:select:0|2:0|||||||1299|0||1||0|0|0||1|||0|0|0|0
85||Gwarancja:select:0|3:0|||||||2273.25|0||1||0|0|0||1|||0|0|0|0
87||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
87||Gwarancja:select:0|2:0|||||||3499|0||1||0|0|0||1|||0|0|0|0
87||Gwarancja:select:0|3:0|||||||6123.25|0||1||0|0|0||1|||0|0|0|0
89||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
89||Gwarancja:select:0|2:0|||||||1599.8000000000002|0||1||0|0|0||1|||0|0|0|0
89||Gwarancja:select:0|3:0|||||||2799.6499999999996|0||1||0|0|0||1|||0|0|0|0
91||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
91||Gwarancja:select:0|2:0|||||||1799.8000000000002|0||1||0|0|0||1|||0|0|0|0
91||Gwarancja:select:0|3:0|||||||3149.6499999999996|0||1||0|0|0||1|||0|0|0|0
93||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
93||Gwarancja:select:0|2:0|||||||399.8|0||1||0|0|0||1|||0|0|0|0
93||Gwarancja:select:0|3:0|||||||699.65|0||1||0|0|0||1|||0|0|0|0
95||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
95||Gwarancja:select:0|2:0|||||||159.8|0||1||0|0|0||1|||0|0|0|0
95||Gwarancja:select:0|3:0|||||||279.65|0||1||0|0|0||1|||0|0|0|0
97||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
97||Gwarancja:select:0|2:0|||||||159.8|0||1||0|0|0||1|||0|0|0|0
97||Gwarancja:select:0|3:0|||||||279.65|0||1||0|0|0||1|||0|0|0|0
99||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
99||Gwarancja:select:0|2:0|||||||39.800000000000004|0||1||0|0|0||1|||0|0|0|0
99||Gwarancja:select:0|3:0|||||||69.64999999999999|0||1||0|0|0||1|||0|0|0|0
101||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
101||Gwarancja:select:0|2:0|||||||19.8|0||1||0|0|0||1|||0|0|0|0
101||Gwarancja:select:0|3:0|||||||34.65|0||1||0|0|0||1|||0|0|0|0
103||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
103||Gwarancja:select:0|2:0|||||||69.8|0||1||0|0|0||1|||0|0|0|0
103||Gwarancja:select:0|3:0|||||||122.14999999999999|0||1||0|0|0||1|||0|0|0|0
105||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
105||Gwarancja:select:0|2:0|||||||199.8|0||1||0|0|0||1|||0|0|0|0
105||Gwarancja:select:0|3:0|||||||349.65|0||1||0|0|0||1|||0|0|0|0
107||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
107||Gwarancja:select:0|2:0|||||||999.8000000000001|0||1||0|0|0||1|||0|0|0|0
107||Gwarancja:select:0|3:0|||||||1749.6499999999999|0||1||0|0|0||1|||0|0|0|0
109||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
109||Gwarancja:select:0|2:0|||||||1.9980000000000002|0||1||0|0|0||1|||0|0|0|0
109||Gwarancja:select:0|3:0|||||||3.4964999999999997|0||1||0|0|0||1|||0|0|0|0
111||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
111||Gwarancja:select:0|2:0|||||||13.998|0||1||0|0|0||1|||0|0|0|0
111||Gwarancja:select:0|3:0|||||||24.496499999999997|0||1||0|0|0||1|||0|0|0|0
113||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
113||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
113||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
115||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
115||Gwarancja:select:0|2:0|||||||779.8000000000001|0||1||0|0|0||1|||0|0|0|0
115||Gwarancja:select:0|3:0|||||||1364.6499999999999|0||1||0|0|0||1|||0|0|0|0
117||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
117||Gwarancja:select:0|2:0|||||||11.998000000000001|0||1||0|0|0||1|||0|0|0|0
117||Gwarancja:select:0|3:0|||||||20.9965|0||1||0|0|0||1|||0|0|0|0
119||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
119||Gwarancja:select:0|2:0|||||||679.8000000000001|0||1||0|0|0||1|||0|0|0|0
119||Gwarancja:select:0|3:0|||||||1189.6499999999999|0||1||0|0|0||1|||0|0|0|0
121||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
121||Gwarancja:select:0|2:0|||||||59.800000000000004|0||1||0|0|0||1|||0|0|0|0
121||Gwarancja:select:0|3:0|||||||104.64999999999999|0||1||0|0|0||1|||0|0|0|0
123||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
123||Gwarancja:select:0|2:0|||||||299.8|0||1||0|0|0||1|||0|0|0|0
123||Gwarancja:select:0|3:0|||||||524.65|0||1||0|0|0||1|||0|0|0|0
125||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
125||Gwarancja:select:0|2:0|||||||139.8|0||1||0|0|0||1|||0|0|0|0
125||Gwarancja:select:0|3:0|||||||244.64999999999998|0||1||0|0|0||1|||0|0|0|0
127||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
127||Gwarancja:select:0|2:0|||||||99.80000000000001|0||1||0|0|0||1|||0|0|0|0
127||Gwarancja:select:0|3:0|||||||174.64999999999998|0||1||0|0|0||1|||0|0|0|0
129||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
129||Gwarancja:select:0|2:0|||||||1099.8|0||1||0|0|0||1|||0|0|0|0
129||Gwarancja:select:0|3:0|||||||1924.6499999999999|0||1||0|0|0||1|||0|0|0|0
131||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
131||Gwarancja:select:0|2:0|||||||1199.8|0||1||0|0|0||1|||0|0|0|0
131||Gwarancja:select:0|3:0|||||||2099.65|0||1||0|0|0||1|||0|0|0|0
133||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
133||Gwarancja:select:0|2:0|||||||899.8000000000001|0||1||0|0|0||1|||0|0|0|0
133||Gwarancja:select:0|3:0|||||||1574.6499999999999|0||1||0|0|0||1|||0|0|0|0
135||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
135||Gwarancja:select:0|2:0|||||||659.8000000000001|0||1||0|0|0||1|||0|0|0|0
135||Gwarancja:select:0|3:0|||||||1154.6499999999999|0||1||0|0|0||1|||0|0|0|0
137||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
137||Gwarancja:select:0|2:0|||||||17.8|0||1||0|0|0||1|||0|0|0|0
137||Gwarancja:select:0|3:0|||||||31.15|0||1||0|0|0||1|||0|0|0|0
139||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
139||Gwarancja:select:0|2:0|||||||33.800000000000004|0||1||0|0|0||1|||0|0|0|0
139||Gwarancja:select:0|3:0|||||||59.15|0||1||0|0|0||1|||0|0|0|0
141||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
141||Gwarancja:select:0|2:0|||||||1297.6000000000001|0||1||0|0|0||1|||0|0|0|0
141||Gwarancja:select:0|3:0|||||||2270.7999999999997|0||1||0|0|0||1|||0|0|0|0
143||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
143||Gwarancja:select:0|2:0|||||||1199.8|0||1||0|0|0||1|||0|0|0|0
143||Gwarancja:select:0|3:0|||||||2099.65|0||1||0|0|0||1|||0|0|0|0
145||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
145||Gwarancja:select:0|2:0|||||||1199.8|0||1||0|0|0||1|||0|0|0|0
145||Gwarancja:select:0|3:0|||||||2099.65|0||1||0|0|0||1|||0|0|0|0
147||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
147||Gwarancja:select:0|2:0|||||||697.6|0||1||0|0|0||1|||0|0|0|0
147||Gwarancja:select:0|3:0|||||||1220.8|0||1||0|0|0||1|||0|0|0|0
149||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
149||Gwarancja:select:0|2:0|||||||339.6|0||1||0|0|0||1|||0|0|0|0
149||Gwarancja:select:0|3:0|||||||594.3|0||1||0|0|0||1|||0|0|0|0
151||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
151||Gwarancja:select:0|2:0|||||||297.6|0||1||0|0|0||1|||0|0|0|0
151||Gwarancja:select:0|3:0|||||||520.8|0||1||0|0|0||1|||0|0|0|0
153||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
153||Gwarancja:select:0|2:0|||||||999.8000000000001|0||1||0|0|0||1|||0|0|0|0
153||Gwarancja:select:0|3:0|||||||1749.6499999999999|0||1||0|0|0||1|||0|0|0|0
155||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
155||Gwarancja:select:0|2:0|||||||699.8000000000001|0||1||0|0|0||1|||0|0|0|0
155||Gwarancja:select:0|3:0|||||||1224.6499999999999|0||1||0|0|0||1|||0|0|0|0
157||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
157||Gwarancja:select:0|2:0|||||||497.6|0||1||0|0|0||1|||0|0|0|0
157||Gwarancja:select:0|3:0|||||||870.8|0||1||0|0|0||1|||0|0|0|0
159||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
159||Gwarancja:select:0|2:0|||||||49.800000000000004|0||1||0|0|0||1|||0|0|0|0
159||Gwarancja:select:0|3:0|||||||87.14999999999999|0||1||0|0|0||1|||0|0|0|0
161||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
161||Gwarancja:select:0|2:0|||||||79.60000000000001|0||1||0|0|0||1|||0|0|0|0
161||Gwarancja:select:0|3:0|||||||139.29999999999998|0||1||0|0|0||1|||0|0|0|0
163||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
163||Gwarancja:select:0|2:0|||||||39.800000000000004|0||1||0|0|0||1|||0|0|0|0
163||Gwarancja:select:0|3:0|||||||69.64999999999999|0||1||0|0|0||1|||0|0|0|0
165||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
165||Gwarancja:select:0|2:0|||||||6.776000000000001|0||1||0|0|0||1|||0|0|0|0
165||Gwarancja:select:0|3:0|||||||11.858|0||1||0|0|0||1|||0|0|0|0
167||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
167||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
167||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
169||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
169||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
169||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
171||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
171||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
171||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
173||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
173||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
173||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
175||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
175||Gwarancja:select:0|2:0|||||||13.998|0||1||0|0|0||1|||0|0|0|0
175||Gwarancja:select:0|3:0|||||||24.496499999999997|0||1||0|0|0||1|||0|0|0|0
177||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
177||Gwarancja:select:0|2:0|||||||9.998000000000001|0||1||0|0|0||1|||0|0|0|0
177||Gwarancja:select:0|3:0|||||||17.4965|0||1||0|0|0||1|||0|0|0|0
179||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
179||Gwarancja:select:0|2:0|||||||6.998000000000001|0||1||0|0|0||1|||0|0|0|0
179||Gwarancja:select:0|3:0|||||||12.2465|0||1||0|0|0||1|||0|0|0|0
181||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
181||Gwarancja:select:0|2:0|||||||5.376|0||1||0|0|0||1|||0|0|0|0
181||Gwarancja:select:0|3:0|||||||9.408|0||1||0|0|0||1|||0|0|0|0
183||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
183||Gwarancja:select:0|2:0|||||||5.998|0||1||0|0|0||1|||0|0|0|0
183||Gwarancja:select:0|3:0|||||||10.4965|0||1||0|0|0||1|||0|0|0|0
185||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
185||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
185||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
187||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
187||Gwarancja:select:0|2:0|||||||15.998|0||1||0|0|0||1|||0|0|0|0
187||Gwarancja:select:0|3:0|||||||27.996499999999997|0||1||0|0|0||1|||0|0|0|0
189||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
189||Gwarancja:select:0|2:0|||||||5.998|0||1||0|0|0||1|||0|0|0|0
189||Gwarancja:select:0|3:0|||||||10.4965|0||1||0|0|0||1|||0|0|0|0
191||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
191||Gwarancja:select:0|2:0|||||||7.998000000000001|0||1||0|0|0||1|||0|0|0|0
191||Gwarancja:select:0|3:0|||||||13.9965|0||1||0|0|0||1|||0|0|0|0
193||Gwarancja:select:0|1:0|||||||0|0||1||0|0|1||1|||0|0|0|0
