ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
78|1|Robot koszący Gardena Sileno Minimo 15207-48 450m2 18V 2.1Ah|Roboty koszące||1||1|||||82957126|||GARDENA|4078500055925|||0|34|22|52|6.5|||500|1|0|0|||||<p>Marka produktu: GARDENA</p><p>Szerokość (w cm): 34</p><p>Wysokość (w cm): 22</p><p>Głębokość (w cm): 52</p><p>Waga (w kg): 6.5</p>|Wydajny robot koszący do niewielkich trawników Oto GARDENA robot koszący SILENO minimo 450 m²—cichy, wszechstronny i inteligentny pomocnik w ogrodzie. SILENO minimo, łączący w sobie dużą wydajność i precyzję pracy z wygodą koszenia, znakomicie sprawdzi się w przypadku niewielkich trawników. Zaczynamy! Weź swojego smartfona i za pośrednictwem aplikacji GARDENA Bluetooth® wprowadź wielkość trawnika, wybrane dni i preferowane godziny pracy. Aplikacja GARDENA Bluetooth®przeprowadzi Cię krok po kroku w sposób intuicyjny przez instalację wstępną. Twój robot koszący sam ułoży program pracy i będzie gotowy, bez dalszego zawracania Ci głowy. Za pośrednictwem technologii Bluetooth® można łatwo i wygodnie sterować SILENO minimo z odległości do 10 metrów. Kosiarka sama obliczy optymalny czas koszenia, a aplikacja GARDENA Bluetooth®, wyposażona w asystenta planowania, pomoże Ci odpowiednio zadbać w ogród. Za sprawą wyjątkowo cichego silnika, kosiarkę charakteryzuje najniższy poziom hałasu w tej klasie, zaledwie 57dB(A). Ty i Twoi sąsiedzi możecie w spokoju wypoczywać w ogrodzie, nawet wtedy, kiedy kosiarka pracuje. Zaawansowana funkcja CorridorCut przeprowadza kosiarkę przez wąskie przejazdy i miejsca trudno dostępne, o szerokości zaledwie 60 centymetrów. Funkcja ta pozwala nawet kosiarce wydostać się ze ślepego zaułka. Robot koszący samodzielnie ustala częstotliwość koszenia, korzystając z funkcji SensorControl, która dostosowuje tryb pracy do tempa wzrostu trawy. Twój sprytny mały pomocnik skosi trawę najwydajniej, jak to możliwe. Ten nieustraszony automatyczny pracownik nie zwalnia tempa, niezależnie od pogody czy ukształtowania terenu. SILENO minimo samodzielnie skosi trawę, nawet podczas deszczu. Inteligentny robot koszący zauważy, jeżeli podłoże będzie zmrożone lub oszronione i poczeka na wzrost temperatury, wstrzymując program pracy. Przewód ograniczający określa, które fragmenty ogrodu mają być koszone przez SILENO minimo. Z kolei przewód doprowadzający prowadzi kosiarkę niezawodnie i w pełni automatycznie przez tereny pracy. Twoja kosiarka bez problemu pokona wąskie przejścia, a także stoki o nachyleniu do 35 procent. Po wykonaniu pracy, niestrudzony robot-ogrodnik powróci do stacji ładującej na zasłużone doładowanie energią. Maszyna kosi całkowicie samodzielnie, pozostawiając Ci więcej czasu na ulubione zajęcia w ogrodzie. Kosiarkę SILENO minimo można bez trudu umyć wodą z węża - nic prostszego! Korzystaj z czasu, który oszczędzisz dzięki SILENO minimo. Usiądź i odpręż się, podczas gdy niepozorny robot koszący wykona całą ciężką pracę za Ciebie. Twój ogród będzie zawsze starannie wypielęgnowany z SILENO minimo: inteligentnym robotem koszącym. SILENO.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/516/2347516/product/robot-koszacy-gardena-sileno-minimo-15207-48-450m2-18v-2-1ah,large.jpg|Robot koszący Gardena Sileno Minimo 15207-48 450m2 18V 2.1Ah|1|Pilot:Nie$Napięcie (w V):18$Programowanie:Tak$Czujnik deszczu:Nie$Funkcja mielenia:Tak$Blokada na kod PIN:Tak$Bateria w komplecie:Tak$Typ baterii:Litowo-jonowa$Sterowanie smartfonem:Tak$Sygnalizacja dźwiękowa:Nie$Szerokość koszenia (w cm):16|0|new|0|0|0|0|0|||||0|0|0|0||3499
79|1|Robot koszący Mcculloch 500m2 18V 2.1Ah|Roboty koszące||1||1|||||82441608|||MCCULLOCH|7392930360372|||0|37.3|27.3|53.9|7.9|||500|1|0|0|||||<p>Marka produktu: MCCULLOCH</p><p>Szerokość (w cm): 37.3</p><p>Wysokość (w cm): 27.3</p><p>Głębokość (w cm): 53.9</p><p>Waga (w kg): 7.9</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/229/2116229/product/robot-koszacy-mcculloch-500m2-18v-2-1ah,large.jpg|Robot koszący Mcculloch 500m2 18V 2.1Ah|1|Pilot:Nie$Napięcie (w V):18$Programowanie:Tak$Czujnik deszczu:Nie$Funkcja mielenia:Tak$Blokada na kod PIN:Tak$Bateria w komplecie:Tak$Typ baterii:Litowo-jonowa$Sterowanie smartfonem:Tak$Sygnalizacja dźwiękowa:Tak$Szerokość koszenia (w cm):16|0|new|0|0|0|0|0|||||0|0|0|0||2488
80|1|Przewód ograniczający do robota koszącego 100m Worx|Roboty koszące||1||1|||||80126989|||WORX|6947372519959|||0||||1|||500|1|0|0|||||<p>Marka produktu: WORX</p><p>Waga (w kg): 1</p>|Przewód ograniczający przeznaczony do ograniczania zakresu roboczego robotów koszących WORX. Przewód umożliwia określenia pożądanego obszaru koszenia przez roboty koszące.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/581/2058581/product/przewod-ograniczajacy-do-robota-koszacego-100m-worx,large.jpg|Przewód ograniczający do robota koszącego 100m Worx|1|Materiał wykonania:Stal nierdzewna$Możliwość dostosowania do:Roboty Worx|0|new|0|0|0|0|0|||||0|0|0|0||249
81|1|Kosiarka ręczna bębnowa 33 cm Gardena 4027-20|Kosiarki ręczne||1||1|||||19487972|||GARDENA|4078500023351|||0|49,2|107.5|36.3|8.2|||500|1|0|0|||||<p>Marka produktu: GARDENA</p><p>Szerokość (w cm): 49,2</p><p>Wysokość (w cm): 107.5</p><p>Głębokość (w cm): 36.3</p><p>Waga (w kg): 8.2</p>|Kosiarka bębnowa GARDENA precyzyjnie tnie trawę i jest przyjazna dla środowiska. Zasada jest prosta: w miarę popychania bęben tnący i dolne ostrze poruszają się, nie stykając się ze sobą, co oznacza cichą i przyjemną pracę oraz łatwość prowadzenia. Podobnie jak podczas posługiwania się nożycami źdźbło trawy jest podnoszone i przecinane. Szerokość cięcia wynosi 33 cm. Duże kółka ułatwiają sterowanie i zapewniają dobrą przyczepność. Wymaganą wysokość cięcia można z łatwością ustawić na dowolnym z 4 poziomów i odczytać na skali. Składany uchwyt ułatwia przechowywanie i transportowanie.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/700/2703700/product/kosiarka-reczna-bebnowa-33-cm-gardena-4027-20,large.jpg|Kosiarka ręczna bębnowa 33 cm Gardena 4027-20|1|Składany uchwyt:Tak$Pojemność kosza (w l):0$Materiał wykonania:Stal$Średnica kółek (w cm):21$Szerokość cięcia (w cm):33$Szerokość obudowy (w cm):39$Średnica kół tylnych (w cm):21$Materiał wykonania obudowy:Stal$Regulacja wysokości cięcia:Centralny|0|new|0|0|0|0|0|||||0|0|0|0||398
82|1|Kosiarka do trawy ręczna bębnowa GC300 LIDER|Kosiarki ręczne||1||1|||||43978046|||LIDER|5906190667793|||0|45|115|60|6.5|||500|1|0|0|||||<p>Marka produktu: LIDER</p><p>Szerokość (w cm): 45</p><p>Wysokość (w cm): 115</p><p>Głębokość (w cm): 60</p><p>Waga (w kg): 6.5</p>|Kosiarka ręczna Faworyt TKR300 pozwoli Ci szybko, skutecznie i precyzyjnie skosić trawę w ogródkach cechujących się wyjątkowo niewielką powierzchnią. Szerokość robocza wynosząca 30 cm da Ci możliwość dotarcia nawet w najtrudniej dostępne zakamarki na Twoim terenie. Poza tym producent zadbał też o to, aby wykorzystanie tego sprzętu było jak najwygodniejsze dla użytkownika. Ciężar całego sprzętu wynosi zaledwie 6,5 kg, a wysokość koszenia możesz wyregulować w przedziale 14-47 mm. Koła o średnicy 21,5 cm są zarówno bardzo zwrotne, jak też solidne, gwarantujące sprzętowi odpowiednią wytrzymałość. Do kosiarki ręcznej Faworyt TKR300 dołączony jest też 20-litrowy kosz, który pozwoli Ci z powodzeniem skosić cały teren bez konieczności jego opróżniania.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/585/2272585/product/kosiarka-reczna-lider-liktkr300-30-cm,large.jpg|Kosiarka do trawy ręczna bębnowa GC300 LIDER|1|Składany uchwyt:Tak$Materiał wykonania:Stal$Pojemność kosza (w l):11$Średnica kółek (w cm):22$Szerokość cięcia (w cm):30$Szerokość obudowy (w cm):45$Regulacja wysokości cięcia:Tak$Materiał wykonania obudowy:Stal$Koła na łożyskach kulkowych:Nie|0|new|0|0|0|0|0|||||0|0|0|0||199
83|1|Nóż do kosiarki 40 cm B400 E-3 Sterwins|Noże i piasty do kosiarek||1||1|||||45377206|||STERWINS|3276005729452|||0||||0.706|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 4</p><p>Waga (w kg): 0.706</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/978/2285978/product/noz-do-kosiarki-40-cm-b400-e-3-sterwins,large.jpg|Nóż do kosiarki 40 cm B400 E-3 Sterwins|1|Grubość (w mm):4$Długość (w cm):40$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):12$Możliwość dostosowania do:kosiarki spalinowej - referencja 44593612|0|new|0|0|0|0|0|||||0|0|0|0||33.88
84|1|Nóż do kosiarki 40 cm Sterwins|Noże i piasty do kosiarek||1||1|||||84895809|||KRYSIAK|5903357108922|||0||||0.3|||500|1|0|0|||||<p>Marka produktu: KRYSIAK</p><p>Grubość (w mm): 6.5</p><p>Waga (w kg): 0.3</p>|Noże wykonane są z wysokogatunkowej stali. Dzięki idealnemu wywarzeniu ograniczają wibracje kosiarki, zapewniając przy tym wysoki komfort pracy oraz pozostawiają trawnik w dobrej kondycji.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/993/2812993/product/noz-do-kosiarki-40-cm-sterwins,large.jpg|Nóż do kosiarki 40 cm Sterwins|1|Długość (w cm):40$Grubość (w mm):6.5$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):0$Możliwość dostosowania do:NÓŻ DO KOSIARKI 40CM, M.IN. STERWINS|0|new|0|0|0|0|0|||||0|0|0|0||39.99
85|1|Nóż do kosiarki akumulatorowej 42 cm 40VLM2-42BLD.1 Sterwins|Noże i piasty do kosiarek||1||1|||||82674472|||STERWINS|3276007157239|||0||||0.450|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.450</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/059/2436059/product/noz-do-kosiarki-akumulatorowej-42-cm-40vlm2-42bld-1-sterwins,large.jpg|Nóż do kosiarki akumulatorowej 42 cm 40VLM2-42BLD.1 Sterwins|1|Grubość (w mm):2$Długość (w cm):42$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):8$Możliwość dostosowania do:Kosiarki akumulatorowej 40VLM2-42P.1|0|new|0|0|0|0|0|||||0|0|0|0||39.99
86|1|Nóż do kosiarki 36 cm AKU 40V 360lM2-36P.1 Sterwins|Noże i piasty do kosiarek||1||1|||||82152427|||STERWINS|3276000660248|||0||||0.340|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.340</p>|Nóż do koszenia trawy marki STERWINS o długości 36 cm. Pasuje do kosiarki akumulatorowej STERWINS model AKU 40V 360 LM2-36P.1. Wykonany z dobrej jakości stali zapewnia efektywne koszenie trawnika.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/257/2097257/product/noz-do-kosiarki-36-cm-aku-40v-360lm2-36p-1-sterwins,large.jpg|Nóż do kosiarki 36 cm AKU 40V 360lM2-36P.1 Sterwins|1|Grubość (w mm):2$Długość (w cm):36$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):8$Możliwość dostosowania do:Kosiarki akumulatorowej STERWINS AKU 40V 360 LM2-36P.1|0|new|0|0|0|0|0|||||0|0|0|0||39.99
87|1|Nóż do kosiarki 36 cm 360EP Sterwins|Noże i piasty do kosiarek||1||1|||||45518963|||STERWINS|3276005750937|||0||||0.280|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.280</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/537/1813537/product/noz-do-kosiarki-36-cm-360ep-sterwins,large.jpg|Nóż do kosiarki 36 cm 360EP Sterwins|1|Grubość (w mm):2$Długość (w cm):36$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):8.2$Koszt gospodarowania odpadami:0.78 zł (wliczony w cenę towaru)$Możliwość dostosowania do:kosiarki elektrycznej - referencja 45267733|0|new|0|0|0|0|0|||||0|0|0|0||39.99
88|1|Nóż do kosiarki 51 cm B510 GD Sterwins|Noże i piasty do kosiarek||1||1|||||45377213|||STERWINS|3276005729513|||0||||0.888|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 4</p><p>Waga (w kg): 0.888</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/288/1797288/product/noz-do-kosiarki-51-cm-b510-gd-sterwins,large.jpg|Nóż do kosiarki 51 cm B510 GD Sterwins|1|Grubość (w mm):4$Długość (w cm):51$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):12$Możliwość dostosowania do:kosiarek spalinowych - referencje  44593640, 45314843, 44860011|0|new|0|0|0|0|0|||||0|0|0|0||69.99
89|1|Nóż do kosiarki 46 cm B460 GD Sterwins|Noże i piasty do kosiarek||1||1|||||45377234|||STERWINS|3276005729483|||0||||0.813|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 4</p><p>Waga (w kg): 0.813</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/287/1797287/product/noz-do-kosiarki-46-cm-b460-gd-sterwins,large.jpg|Nóż do kosiarki 46 cm B460 GD Sterwins|1|Grubość (w mm):4$Długość (w cm):46$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):12$Możliwość dostosowania do:kosiarki spalinowej - referencja 44859962|0|new|0|0|0|0|0|||||0|0|0|0||49.99
90|1|Nóż do kosiarki akumulatorowej 33 cm 20V LM2-33P.1 Sterwins|Noże i piasty do kosiarek||1||1|||||82152426|||STERWINS|3276000660231|||0||||0.290|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.290</p>|Nóż do koszenia trawy marki STERWINS o długości 33 cm. Pasuje do kosiarki akumulatorowej STERWINS model 20V LM2-33P.1. Wykonany z dobrej jakości stali zapewnia efektywne koszenie trawnika.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/238/2097238/product/noz-do-kosiarki-akumulatorowej-33-cm-20v-lm2-33p-1-sterwins,large.jpg|Nóż do kosiarki akumulatorowej 33 cm 20V LM2-33P.1 Sterwins|1|Grubość (w mm):2$Długość (w cm):33$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):8$Możliwość dostosowania do:Kosiarki akumulatorowej STERWINS 20V LM2-33P.1|0|new|0|0|0|0|0|||||0|0|0|0||34.99
91|1|Nóż do kosiarki 34 cm B340 EP-3 Sterwins|Noże i piasty do kosiarek||1||1|||||45267803|||STERWINS|3276005252769|||0||||0.200|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.200</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/286/1797286/product/noz-do-kosiarki-34-cm-b340-ep-3-sterwins,large.jpg|Nóż do kosiarki 34 cm B340 EP-3 Sterwins|1|Grubość (w mm):2$Długość (w cm):34$Materiał wykonania:Metal$Koszt gospodarowania odpadami:0.78 zł (wliczony w cenę towaru)$Możliwość dostosowania do:kosiarki elektrycznej - referencja 44856322|0|new|0|0|0|0|0|||||0|0|0|0||26.88
92|1|Nóż do kosiarki 32 cm B320 EP-3 Sterwins|Noże i piasty do kosiarek||1||1|||||45267775|||STERWINS|3276005252721|||0||||0.200|||500|1|0|0|||||<p>Marka produktu: STERWINS</p><p>Grubość (w mm): 2</p><p>Waga (w kg): 0.200</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/284/1812284/product/noz-do-kosiarki-32-cm-b320-ep-3-sterwins,large.jpg|Nóż do kosiarki 32 cm B320 EP-3 Sterwins|1|Grubość (w mm):2$Długość (w cm):32$Materiał wykonania:Metal$Koszt gospodarowania odpadami:0.78 zł (wliczony w cenę towaru)$Możliwość dostosowania do:kosiarki elektrycznej - referencja 44856336|0|new|0|0|0|0|0|||||0|0|0|0||29.99
93|1|Nóż do kosiarki elektrycznej 36 cm TBE1332 Gardenx|Noże i piasty do kosiarek||1||1|||||83241031|||GARDENX|5901694464886|||0||||0.28|||500|1|0|0|||||<p>Marka produktu: GARDENX</p><p>Grubość (w mm): 3</p><p>Waga (w kg): 0.28</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/678/2381678/product/noz-do-kosiarki-elektrycznej-36-cm-tbe1332-gardenx,large.jpg|Nóż do kosiarki elektrycznej 36 cm TBE1332 Gardenx|1|Grubość (w mm):3$Długość (w cm):36$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):15$Możliwość dostosowania do:Kosiarki elektrycznej Gardenx TBE1636|0|new|0|0|0|0|0|||||0|0|0|0||39.99
94|1|Nóż do kosiarki 51 cm Combi 53SQ|Noże i piasty do kosiarek||1||1|||||82214166||||7313323000132|||0||||0.82|||500|1|0|0|||||<p>Grubość (w mm): 2</p><p>Waga (w kg): 0.82</p>|Noże w kosiarce z czasem się zużywają lub mogą ulec uszkodzeniu, ale bez tego elementu narzędzie nie będzie spełniać swojej głównej funkcji jakim jest dobre koszenia trawnika, więc należy je wymienić. Nóż do kosiarki SP Stiga to ostrze o długości 51 cm, które jest kompatybilne z kosiarkami spalinowymi z silnikiem Honda GCV 170. Element wykonany z wysokiej jakości stali, charakteryzuje się długą żywotnością, niezawodnością i wydajnością.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/041/2087041/product/noz-do-kosiarki-51-cm-combi-53sq,large.jpg|Nóż do kosiarki 51 cm Combi 53SQ|1|Grubość (w mm):2$Długość (w cm):51$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):6$Możliwość dostosowania do:Kosiarek spalinowych z silnikiem Honda GCV 170|0|new|0|0|0|0|0|||||0|0|0|0||79.99
95|1|Piasta noża DYM1579P Krysiak|Noże i piasty do kosiarek||1||1|||||82214262|||KRYSIAK|5903357100339|||0||||0.15|||500|1|0|0|||||<p>Marka produktu: KRYSIAK</p><p>Waga (w kg): 0.15</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/371/2024371/product/piasta-noza-dym1579p-krysiak,large.jpg|Piasta noża DYM1579P Krysiak|1|Materiał główny:Stal$Możliwość dostosowania do:Kosiarek spalinowych STERWINS z silnikiem Briggs&Stratton 875|0|new|0|0|0|0|0|||||0|0|0|0||29.99
96|1|Piasta noża Honda GCV 170 BL51|Noże i piasty do kosiarek||1||1|||||82214165||||7313323207722|||0||||0.24|||500|1|0|0|||||<p>Waga (w kg): 0.24</p>|Piasta noża to podstawa część w kosiarce spalinowej, zapewnia prawidłową pracę narzędzia. Uchwyt mocowania noża to element, który odpowiada za osadzenia noża, co odgrywa znacząca role podczas koszenia. Piasta wykonana z aluminium jest trwała i odporna, dzięki temu posłuży długi czas. Cześć pasuje do kosiarek spalinowych z silnikiem Honda GCV 170.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/059/2087059/product/piasta-noza-honda-gcv-170-bl51,large.jpg|Piasta noża Honda GCV 170 BL51|1|Materiał główny:Aluminium$Możliwość dostosowania do:Kosiarek spalinowych z silnikiem HONDA GCV 170|0|new|0|0|0|0|0|||||0|0|0|0||39.99
97|1|Nóż do kosiarki elektrycznej 42 cm Max N115 Krysiak|Noże i piasty do kosiarek||1||1|||||82143616|||KRYSIAK|5903357100940|||0||||0.3|||500|1|0|0|||||<p>Marka produktu: KRYSIAK</p><p>Grubość (w mm): 3</p><p>Waga (w kg): 0.3</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/329/2039329/product/noz-do-kosiarki-elektrycznej-42-cm-max-n115-krysiak,large.jpg|Nóż do kosiarki elektrycznej 42 cm Max N115 Krysiak|1|Grubość (w mm):3$Długość (w cm):42$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):8$Możliwość dostosowania do:kosiarek elektrycznych modele  KC1800, KC1800A, KC1842|0|new|0|0|0|0|0|||||0|0|0|0||39.99
98|1|Piasta noża do kosiarek spalinowych Max P103|Noże i piasty do kosiarek||1||1|||||45832556||||5906190668981|||0||||0.3|||500|1|0|0|||||<p>Grubość (w mm): 50</p><p>Waga (w kg): 0.3</p>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu WA40BS300P WR40BS300 WA53N200R oraz wielu innych dostępnych na rynku.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static02.leroymerlin.pl/files/media/image/351/2886351/product/piasta-noza-do-kosiarek-spalinowych-max-p103,large.jpg|Piasta noża do kosiarek spalinowych Max P103|1|Grubość (w mm):50$Długość (w cm):9,5$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):22$Możliwość dostosowania do:kosiarek bez napędu z silnikiem Briggs&Stratton|0|new|0|0|0|0|0|||||0|0|0|0||34.99
99|1|Piasta noża do kosiarek spalinowych Max P102|Noże i piasty do kosiarek||1||1|||||45832535||||5906190668967|||0||||0.3|||500|1|0|0|||||<p>Grubość (w mm): 42</p><p>Waga (w kg): 0.3</p>|Wykonana z najwyższej jakości materiałów. Trwała oraz odporna na eksploatację. Pasuje do modelu YLK46N100/139, JV46, WR40N100 z napędem oraz wielu innych dostępnych na rynku.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/346/2886346/product/piasta-noza-do-kosiarek-spalinowych-max-p102,large.jpg|Piasta noża do kosiarek spalinowych Max P102|1|Grubość (w mm):42$Długość (w cm):9,5$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):22$Możliwość dostosowania do:kosiarek z napędem z silnikiem OHV|0|new|0|0|0|0|0|||||0|0|0|0||29.99
100|1|Nóż do kosiarek PowerMax 37 cm uniwerslany Gardena|Noże i piasty do kosiarek||1||1|||||45823260|||GARDENA|4078500002585|||0||||0.34|||500|1|0|0|||||<p>Marka produktu: GARDENA</p><p>Grubość (w mm): 2.0</p><p>Waga (w kg): 0.34</p>|Wysokiej jakości nóż zapasowy pasuje do GARDENA elektryczne kosiarki PowerMax™ 37 E (4075-20). Ostrze wykonane jest ze stali hartowanej, malowanej proszkowo. Nóż należy przechowywać ostry. Po pewnym czasie użytkowania należy go wymienić. Na opakowaniu znajdują się szczegółowe informacje dot. szybkiej wymiany ostrza.||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/637/1935637/product/noz-do-kosiarek-powermax-37-cm-uniwerslany-gardena,large.jpg|Nóż do kosiarek PowerMax 37 cm uniwerslany Gardena|1|Długość (w cm):37$Grubość (w mm):2.0$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):7.9$Możliwość dostosowania do:kosiarki elektrycznej - referencja 45813880|0|new|0|0|0|0|0|||||0|0|0|0||129
101|1|Nóż do traktora prawy 42 cm BT84|Noże i piasty do kosiarek||1||1|||||45813691||||7313323019837|||0||||0.8|||500|1|0|0|||||<p>Waga (w kg): 0.8</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/622/1882622/product/noz-do-traktora-prawy-42-cm-bt84,large.jpg|Nóż do traktora prawy 42 cm BT84|1|Długość (w cm):42$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):21$Możliwość dostosowania do:traktora BT84 - referencja 44609376|0|new|0|0|0|0|0|||||0|0|0|0||79.99
102|1|Nóż do traktora lewy 42 cm BT84|Noże i piasty do kosiarek||1||1|||||45813705||||7313323019844|||0||||0.8|||500|1|0|0|||||<p>Waga (w kg): 0.8</p>|||||||W magazynie|Ponowne zamówienie dozwolone|1|2022-10-30|2022-10-30|1|https://static01.leroymerlin.pl/files/media/image/613/1882613/product/noz-do-traktora-lewy-42-cm-bt84,large.jpg|Nóż do traktora lewy 42 cm BT84|1|Długość (w cm):42$Materiał wykonania:Stal$Średnica wewnętrzna (w mm):21$Możliwość dostosowania do:traktora BT84 - referencja 44609376|0|new|0|0|0|0|0|||||0|0|0|0||79.99
